symbol,open,high,low,close,exchange
20MICRONS,195.0,195.0,166.60000610351562,171.8000030517578,BSE
21STCENMGM,40.529998779296875,40.900001525878906,40.529998779296875,40.529998779296875,BSE
360ONE,1131.050048828125,1134.699951171875,1102.0999755859375,1115.699951171875,BSE
SILVER360,231.00999450683594,234.0,223.44000244140625,231.3000030517578,BSE
3IINFOLTD,15.170000076293945,15.470000267028809,15.149999618530273,15.260000228881836,BSE
3MINDIA,35072.5,35359.6484375,35065.0,35091.0,BSE
3PLAND,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,BSE
5PAISA,331.6499938964844,332.25,326.3999938964844,328.8500061035156,BSE
63MOONS,649.4000244140625,649.4000244140625,630.6500244140625,634.7000122070312,BSE
ABCOTS,448.0,448.0,417.8500061035156,429.3500061035156,BSE
ABINFRA,20.989999771118164,21.0,20.25,20.3700008392334,BSE
A2ZINFRA,14.279999732971191,14.369999885559082,14.0,14.050000190734863,BSE
AAATECH,103.55000305175781,103.55000305175781,98.1500015258789,99.69999694824219,BSE
AADHARHFC,471.3500061035156,475.5,471.3500061035156,474.5,BSE
AAREYDRUGS,65.55999755859375,67.45999908447266,64.19000244140625,67.19000244140625,BSE
AARNAV,27.010000228881836,28.489999771118164,27.010000228881836,27.829999923706055,BSE
AARTECH,46.27000045776367,46.4900016784668,45.29999923706055,46.4900016784668,BSE
AARTIDRUGS,373.05078749664244,375.8358803369364,369.22133416795805,373.20001220703125,BSE
AARTIIND,452.6499938964844,452.6499938964844,438.0,440.8999938964844,BSE
AARTIPHARM,774.3559288482016,780.9419214064801,762.2316460638206,775.9525146484375,BSE
AARTISURF,424.95001220703125,428.0,418.6000061035156,426.6499938964844,BSE
AAVAS,1381.4000244140625,1381.4000244140625,1276.1500244140625,1301.699951171875,BSE
ABB,5770.0,5846.9501953125,5726.75,5811.7998046875,BSE
ABBOTINDIA,26985.0,27430.0,26950.0,27373.400390625,BSE
ACC,1665.449951171875,1676.5999755859375,1652.1500244140625,1666.75,BSE
ACCELYA,1307.050048828125,1307.050048828125,1262.699951171875,1275.949951171875,BSE
ACCURACY,5.239999771118164,5.25,5.019999980926514,5.25,BSE
ACMESOLAR,226.3000030517578,226.75,220.14999389648438,221.6999969482422,BSE
ACE,895.9000244140625,929.9500122070312,883.1500244140625,918.9500122070312,BSE
ACUTAAS,1976.6500244140625,2009.0,1960.0,1986.0,BSE
ADANIENSOL,1011.0,1026.0,1001.5,1017.1500244140625,BSE
ADANIENT,2234.89990234375,2238.949951171875,2201.699951171875,2226.550048828125,BSE
ADANIGREEN,967.5499877929688,974.5999755859375,954.25,971.5499877929688,BSE
ADANIPORTS,1551.75,1575.6500244140625,1527.6500244140625,1550.199951171875,BSE
ADANIPOWER,152.0,154.14999389648438,150.0,152.64999389648438,BSE
ATGL,549.4500122070312,551.4500122070312,540.4500122070312,543.4000244140625,BSE
ADFFOODS,229.14999389648438,231.10000610351562,219.0,226.9499969482422,BSE
ABSLAMC,805.8499755859375,818.5,799.3499755859375,813.2999877929688,BSE
ABCAPITAL,344.45001220703125,349.3500061035156,335.20001220703125,347.6000061035156,BSE
ABFRL,69.7300033569336,69.7300033569336,66.43000030517578,68.83999633789062,BSE
ABLBL,114.0999984741211,114.0999984741211,109.80000305175781,111.30000305175781,BSE
BIRLAMONEY,127.0,127.0,123.0,124.4000015258789,BSE
ABREL,1301.0,1381.800048828125,1278.699951171875,1352.3499755859375,BSE
CPPLUS,1462.050048828125,1519.699951171875,1462.050048828125,1489.949951171875,BSE
AVL,489.79998779296875,491.3500061035156,478.3500061035156,485.6499938964844,BSE
BSLGOLDETF,131.1199951171875,134.0,130.72000122070312,132.92999267578125,BSE
ADOR,1059.699951171875,1071.9000244140625,1045.0,1052.0999755859375,BSE
ADROITINFO,9.949999809265137,10.5,9.920000076293945,10.15999984741211,BSE
ADVAIT,1507.25,1678.1500244140625,1503.6500244140625,1650.699951171875,BSE
ADVANCE,132.10000610351562,136.0,130.8000030517578,132.9499969482422,BSE
ADVENZYMES,291.45001220703125,293.6000061035156,284.54998779296875,287.0,BSE
ADVANIHOTR,56.040000915527344,57.849998474121094,55.45000076293945,56.099998474121094,BSE
ADVENTHTL,219.64999389648438,219.64999389648438,211.5500030517578,215.0500030517578,BSE
AEGISLOG,683.8499755859375,697.9000244140625,683.8499755859375,690.1500244140625,BSE
AEGISVOPAK,224.35000610351562,225.0500030517578,214.89999389648438,218.10000610351562,BSE
AEQUS,140.0,142.25,139.39999389648438,140.1999969482422,BSE
AEROENTER,78.9000015258789,80.22000122070312,78.0,80.20999908447266,BSE
AEROFLEX,184.25,187.64999389648438,183.25,185.3000030517578,BSE
AETHER,1017.7999877929688,1024.25,999.75,1008.0,BSE
AFCONS,337.70001220703125,337.70001220703125,330.20001220703125,331.54998779296875,BSE
AFFLE,1640.3499755859375,1667.300048828125,1618.5999755859375,1647.9000244140625,BSE
AFFORDABLE,190.3000030517578,191.85000610351562,185.5500030517578,190.39999389648438,BSE
AGARIND,713.0,714.7000122070312,693.5499877929688,702.6500244140625,BSE
AGI,595.0,600.8499755859375,585.5,590.75,BSE
AGIIL,257.8500061035156,257.8500061035156,246.10000610351562,248.0500030517578,BSE
AHLUCONT,860.3499755859375,860.3499755859375,844.25,857.0,BSE
AIAENG,3948.199951171875,3948.199951171875,3855.35009765625,3884.300048828125,BSE
GOLDTECH,45.0,45.0,42.060001373291016,42.63999938964844,BSE
AIRAN,14.800000190734863,15.010000228881836,14.579999923706055,14.670000076293945,BSE
AJANTPHARM,2817.300048828125,2860.5,2789.85009765625,2852.35009765625,BSE
AJAXENGG,497.20001220703125,503.54998779296875,490.0,501.1000061035156,BSE
AJMERA,150.8000030517578,150.8000030517578,143.64999389648438,145.39999389648438,BSE
AKI,6.320000171661377,6.849999904632568,6.28000020980835,6.619999885559082,BSE
AFIL,5.449999809265137,5.46999979019165,5.21999979019165,5.429999828338623,BSE
AKSHOPTFBR,5.590000152587891,5.590000152587891,4.710000038146973,5.25,BSE
AKSHAR,0.5,0.5199999809265137,0.5,0.5199999809265137,BSE
AKUMS,446.20001220703125,448.79998779296875,440.8500061035156,446.95001220703125,BSE
AKZOINDIA,2816.39990234375,2933.0,2813.75,2912.5,BSE
ALANKIT,9.449999809265137,9.710000038146973,9.270000457763672,9.449999809265137,BSE
ALBERTDAVD,688.0,688.0,680.0,685.0,BSE
ALEMBICLTD,96.38999938964844,97.3499984741211,95.8499984741211,97.13999938964844,BSE
APLLTD,809.75,809.75,777.7999877929688,799.0499877929688,BSE
ALGOQUANT,59.29999923706055,60.560001373291016,58.0,59.31999969482422,BSE
ALICON,720.0,729.25,711.5,719.25,BSE
ALIVUS,927.0,938.4500122070312,881.6500244140625,931.2000122070312,BSE
ALKALI,69.0,70.88999938964844,69.0,69.5999984741211,BSE
ALKEM,5606.778721942962,5657.8666738502625,5525.434798517746,5639.21728515625,BSE
ALKYLAMINE,1550.699951171875,1550.75,1527.0,1532.25,BSE
ALLTIME,236.39999389648438,239.0,235.10000610351562,238.10000610351562,BSE
ALLCARGO,10.600000381469727,10.729999542236328,10.039999961853027,10.149999618530273,BSE
ALLDIGI,880.0499877929688,900.0,842.0,881.0999755859375,BSE
