symbol,open,high,low,close,exchange
20MICRONS,186.0,186.0,180.10000610351562,180.64999389648438,BSE
21STCENMGM,37.959999084472656,38.810001373291016,37.959999084472656,38.810001373291016,BSE
360ONE,1143.949951171875,1144.25,1117.0,1125.0999755859375,BSE
SILVER360,243.99000549316406,243.99000549316406,236.0,239.27999877929688,BSE
3IINFOLTD,15.300000190734863,16.350000381469727,15.09000015258789,15.789999961853027,BSE
3MINDIA,36500.5,36500.55078125,34672.6015625,35239.75,BSE
3PLAND,35.0,35.0,34.0099983215332,34.0099983215332,BSE
5PAISA,330.0,330.0,321.04998779296875,323.3500061035156,BSE
63MOONS,689.4500122070312,696.0,664.9500122070312,686.5,BSE
ABCOTS,444.8999938964844,444.8999938964844,420.3999938964844,431.0,BSE
ABINFRA,20.280000686645508,20.280000686645508,19.399999618530273,19.65999984741211,BSE
A2ZINFRA,14.600000381469727,14.75,14.390000343322754,14.5600004196167,BSE
AAATECH,117.0,117.0,108.0,113.9000015258789,BSE
AADHARHFC,471.1000061035156,472.25,458.04998779296875,466.25,BSE
AAREYDRUGS,71.44999694824219,71.44999694824219,66.94000244140625,67.2300033569336,BSE
AARNAV,28.8799991607666,28.8799991607666,27.6299991607666,27.809999465942383,BSE
AARTECH,46.150001525878906,46.9900016784668,46.0,46.77000045776367,BSE
AARTIDRUGS,369.75,375.0,367.04998779296875,371.20001220703125,BSE
AARTIIND,456.04998779296875,459.5,445.04998779296875,446.3500061035156,BSE
AARTIPHARM,709.3938802945412,713.6847579438808,698.5169491525423,706.5,BSE
AARTISURF,418.0,427.95001220703125,416.04998779296875,427.0,BSE
AAVAS,1303.1500244140625,1303.1500244140625,1263.699951171875,1286.25,BSE
AFSL,202.3000030517578,202.35000610351562,201.10000610351562,202.25,BSE
ABB,5784.39990234375,5853.0,5725.0,5793.0,BSE
ABBOTINDIA,26550.0,26799.849609375,26306.0,26469.94921875,BSE
ACC,1669.0,1672.1500244140625,1633.4000244140625,1637.699951171875,BSE
ACCELYA,1201.300048828125,1205.9000244140625,1182.0,1191.8499755859375,BSE
ACCURACY,5.230000019073486,5.409999847412109,4.900000095367432,5.150000095367432,BSE
ACMESOLAR,222.64999389648438,225.85000610351562,218.4499969482422,224.6999969482422,BSE
ACE,892.5999755859375,902.1500244140625,876.0499877929688,897.4500122070312,BSE
ACUTAAS,2087.0,2102.85009765625,2010.3499755859375,2016.25,BSE
ADANIENSOL,1005.25,1014.2999877929688,978.5499877929688,987.7000122070312,BSE
ADANIENT,2200.10009765625,2206.300048828125,2125.0,2141.35009765625,BSE
ADANIGREEN,995.9000244140625,995.9000244140625,944.0499877929688,950.5499877929688,BSE
ADANIPORTS,1540.050048828125,1542.5,1508.8499755859375,1519.5999755859375,BSE
ADANIPOWER,149.0500030517578,149.10000610351562,139.1999969482422,139.89999389648438,BSE
ATGL,535.0,535.0,518.4500122070312,520.0999755859375,BSE
ADFFOODS,217.5,224.8000030517578,212.1999969482422,219.4499969482422,BSE
ABSLAMC,860.1500244140625,878.75,850.25,868.5999755859375,BSE
ABCAPITAL,347.8500061035156,347.8500061035156,334.5,335.95001220703125,BSE
ABFRL,70.48999786376953,75.12999725341797,68.33999633789062,74.02999877929688,BSE
ABLBL,113.0999984741211,115.0999984741211,111.5999984741211,112.55000305175781,BSE
BIRLAMONEY,138.0,138.0,132.39999389648438,133.4499969482422,BSE
ABREL,1411.75,1412.3499755859375,1371.0999755859375,1388.5,BSE
CPPLUS,1550.0,1645.8499755859375,1513.5,1573.25,BSE
AVL,516.7000122070312,516.7000122070312,500.0,506.54998779296875,BSE
BSLGOLDETF,133.0500030517578,135.08999633789062,132.8000030517578,134.22999572753906,BSE
ADOR,1070.0,1070.0,1043.9000244140625,1046.050048828125,BSE
ADROITINFO,10.0,10.0600004196167,9.779999732971191,9.899999618530273,BSE
ADVAIT,1730.1500244140625,1766.050048828125,1717.5999755859375,1736.699951171875,BSE
ADVANCE,138.10000610351562,140.0,135.3000030517578,138.64999389648438,BSE
ADVENZYMES,301.0,302.3500061035156,297.29998779296875,300.45001220703125,BSE
ADVANIHOTR,55.220001220703125,57.0,55.220001220703125,55.560001373291016,BSE
ADVENTHTL,219.89999389648438,219.89999389648438,208.75,210.5,BSE
AEGISLOG,711.25,711.25,691.9500122070312,700.5,BSE
AEGISVOPAK,212.85000610351562,217.0,204.5,214.25,BSE
AEQUS,139.0500030517578,145.4499969482422,139.0,142.5,BSE
AEROENTER,79.61000061035156,80.26000213623047,78.19000244140625,79.01000213623047,BSE
AEROFLEX,189.9499969482422,192.14999389648438,185.89999389648438,186.6999969482422,BSE
AERONEU,70.6500015258789,71.5,70.52999877929688,70.52999877929688,BSE
AETHER,955.1500244140625,979.2999877929688,947.4500122070312,967.4500122070312,BSE
AFCONS,332.1499938964844,334.6499938964844,329.70001220703125,331.95001220703125,BSE
AFFLE,1597.199951171875,1609.199951171875,1553.6500244140625,1560.699951171875,BSE
AFFORDABLE,205.64999389648438,207.5500030517578,199.10000610351562,205.75,BSE
AGARIND,702.2000122070312,710.0,690.2999877929688,693.25,BSE
AGI,628.0499877929688,628.0499877929688,607.1500244140625,609.4500122070312,BSE
AGIIL,243.85000610351562,243.85000610351562,236.5500030517578,238.4499969482422,BSE
AHLUCONT,909.8499755859375,913.7999877929688,885.0,903.5,BSE
AIAENG,3910.14990234375,3964.949951171875,3840.0,3868.800048828125,BSE
GOLDTECH,43.70000076293945,45.29999923706055,40.20000076293945,40.849998474121094,BSE
AIRAN,20.729999542236328,20.729999542236328,19.139999389648438,19.139999389648438,BSE
AJANTPHARM,2863.199951171875,2940.0,2863.199951171875,2918.949951171875,BSE
AJAXENGG,476.8500061035156,486.79998779296875,468.3999938964844,476.8999938964844,BSE
AJMERA,142.4499969482422,143.4499969482422,136.6999969482422,138.10000610351562,BSE
AKI,6.5,6.75,6.5,6.659999847412109,BSE
AFIL,4.960000038146973,5.019999980926514,4.880000114440918,4.949999809265137,BSE
AKSHOPTFBR,5.139999866485596,5.260000228881836,5.059999942779541,5.079999923706055,BSE
AKSHAR,0.5199999809265137,0.5199999809265137,0.49000000953674316,0.5,BSE
AKSHARCHEM,218.0,218.0,218.0,218.0,BSE
AKUMS,457.8999938964844,460.6499938964844,447.79998779296875,450.6499938964844,BSE
AKZOINDIA,2977.60009765625,2977.60009765625,2891.050048828125,2950.5,BSE
ALANKIT,9.640000343322754,9.640000343322754,9.260000228881836,9.34000015258789,BSE
ALBERTDAVD,744.0,757.75,741.25,755.0,BSE
ALEMBICLTD,96.80999755859375,96.80999755859375,94.5,95.55999755859375,BSE
APLLTD,788.7999877929688,788.7999877929688,765.2000122070312,768.8499755859375,BSE
ALGOQUANT,58.5,58.849998474121094,58.0,58.369998931884766,BSE
ALICON,808.2999877929688,808.2999877929688,779.6500244140625,790.0999755859375,BSE
ALIVUS,912.7999877929688,935.9000244140625,910.4000244140625,920.7999877929688,BSE
ALKALI,71.0,71.0,71.0,71.0,BSE
ALKEM,5704.242797816274,5808.154703050177,5289.7857695448565,5358.33251953125,BSE
ALKYLAMINE,1520.0,1531.0,1512.9000244140625,1520.550048828125,BSE
ALLTIME,265.0,265.0,255.0,257.8999938964844,BSE
