TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-02-20,2026-02-20,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14755.0,14755.0,14755.0,14755.0,14755.0,14775.68,,14668.85,,,1,14755.0,1,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15040.0,15300.36,15040.0,15292.59,15300.36,15075.4,,15292.59,,,16,241650.36,4,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15000.0,15200.0,15000.0,15200.0,15200.0,15000.0,,15174.81,,,283,4298278.52,21,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15151.0,15290.0,15098.01,15236.28,15206.0,15116.32,,15236.28,,,108,1639079.87,29,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15198.98,15970.0,15100.0,15161.0,15161.0,15499.0,,15161.0,,,112,1721997.92,19,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15200.0,15250.0,15150.0,15250.0,15250.0,15100.0,,15250.0,,,43,653248.0,9,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,15300.0,15300.0,15222.5,15223.5,15223.5,15198.99,,15223.5,,,18,275092.0,3,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15000.0,15250.0,15000.0,15250.0,15250.0,15100.0,,15250.0,,,17,256953.0,5,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,15150.0,15223.15,15148.0,15223.15,15223.15,15124.16,,15223.15,,,76,1151589.05,9,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15053.02,15053.02,15053.02,15053.02,15053.02,15029.43,,15155.0,,,1,15053.02,1,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15150.0,15348.0,15111.0,15319.9,15348.0,15102.9,,15338.8,,,389,5907989.5,90,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15116.49,15300.0,15077.03,15280.84,15300.0,15117.49,,15279.45,,,236,3592087.84,45,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15100.0,15300.0,15003.51,15299.8,15300.0,15078.72,,15296.62,,,601,9110828.53,114,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,15004.1,15329.0,15004.1,15250.0,15250.0,15100.0,,15250.0,,,4,60590.1,4,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15150.0,15425.0,15030.0,15394.48,15300.0,15127.5,,15393.68,,,1206,18343479.92,221,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,15105.0,15341.32,15024.0,15253.96,15300.0,15124.39,,15252.86,,,156,2362892.67,52,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,15101.0,15290.0,15100.0,15241.5,15251.0,15113.8,,15241.5,,,101,1535354.66,23,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,15003.0,15465.0,15003.0,15398.0,15398.0,15003.0,,15398.0,,,15,230502.0,7,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,14901.0,15298.0,14901.0,15298.0,15298.0,14855.04,,15298.0,,,53,803869.68,25,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15128.0,15354.85,15115.0,15346.77,15338.69,15127.11,,15379.51,,,72,1092238.85,34,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15137.33,15319.0,15101.0,15303.37,15319.0,15098.52,,15294.21,,,77,1169673.85,37,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15200.0,15350.0,15124.0,15333.33,15350.0,15134.07,,15292.0,,,192,2921450.49,47,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15098.0,15373.0,15098.0,15372.75,15373.0,15061.07,,15358.4,,,145,2205687.71,36,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15118.03,15398.0,15103.0,15352.53,15398.0,15118.03,,15352.53,,,158,2409443.35,34,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15094.14,15349.0,14905.44,15348.85,15349.0,15093.14,,15348.85,,,190,2864414.16,46,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,15107.0,15305.0,15106.0,15299.1,15286.0,15066.09,,15282.47,,,600,9154619.19,58,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15300.0,15399.99,15271.0,15376.42,15390.0,15270.16,,15376.42,,,107,1642888.25,34,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15119.24,15388.0,15119.24,15388.0,15388.0,15265.0,,15388.0,,,130,1994973.92,59,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15400.0,16147.7,15315.01,15887.31,15970.11,15287.18,,15923.91,,,353,5545131.96,96,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15173.78,15350.0,15173.78,15343.61,15350.0,15173.78,,15321.37,,,81,1236709.64,38,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15112.0,15449.0,15112.0,15373.66,15425.0,15260.57,,15367.91,,,62,950557.24,23,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15419.0,15699.87,15351.0,15591.57,15699.87,15439.74,,15603.21,,,1028,15933539.91,200,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15500.0,15786.0,15434.27,15708.07,15779.99,15434.27,,15715.87,,,1289,20076779.72,246,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15802.73,15802.73,15504.04,15696.11,15750.0,15492.87,,15701.52,,,1109,17307719.94,261,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,15400.0,15669.99,15400.0,15647.31,15669.99,15393.53,,15645.1,,,251,3880380.41,44,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,16400.0,16662.0,16252.0,16425.93,16405.0,16273.79,,16426.52,,,1423,23277244.03,406,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,181.64,181.64,177.63,178.76,178.44,180.86,,178.75,,,50087,8975253.02,1167,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,36.76,36.76,36.08,36.44,36.08,36.81,,36.44,,,2946,106326.4,69,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1104.5,1111.2,1083.8,1100.6,1098.7,1104.5,,1100.6,,,405322,446190235.7,24144,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,150.25,150.8,149.0,150.25,150.55,150.45,,150.33,,,34428,5160755.65,612,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,240.99,244.99,236.11,243.06,244.5,240.18,,243.06,,,92516,22259786.22,2260,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,6232,INE748C01038,3IINFOLTD,EQ,,,,,3I INFOTECH LIMITED,14.56,14.75,14.49,14.53,14.6,14.56,,14.53,,,293356,4272206.51,741,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,36810.0,36870.0,35865.0,36145.0,35990.0,36895.0,,36145.75,,,2214,80463615.0,1331,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,34.0,35.39,33.6,34.52,34.03,34.62,,34.51,,,1694,58107.65,53,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,310.5,343.8,310.5,323.85,320.0,313.45,,323.85,,,448159,149075837.75,10283,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,643.5,657.95,638.75,641.9,640.0,640.65,,641.9,,,68383,44279587.05,3046,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,29323,INE053F07579,734IRFC28,N4,,,,,7.34 NCD 19FEB28 TR1 SR2,1058.67,1064.0,1058.01,1064.0,1064.0,1058.01,,1064.0,,,1040,1101816.6,6,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,29312,INE031A07865,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1038.51,1038.51,1038.0,1038.01,1038.01,1037.2,,1039.01,,,700,726823.1,10,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,20034,INE261F07032,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1152.0,1152.0,1152.0,1152.0,1152.0,1152.7,,1152.0,,,5,5760.0,1,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1103.0,1103.0,1103.0,1103.0,1103.0,1103.5,,1097.0,,,2,2206.0,1,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,19930,INE031A07AT4,769HUDCO31,N9,,,,,7.69% TAX FREETRII SR2B,1100.1,1107.0,1098.1,1100.15,1107.0,1101.0,,1099.52,,,476,523157.95,7,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,31240,INE031A07840,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1024.9,1024.9,1020.3,1020.74,1020.3,1021.23,,1020.74,,,3795,3875119.75,21,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,20022,INE134E07208,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1050.75,1051.03,1050.75,1051.03,1051.03,1053.01,,1051.03,,,784,823987.0,6,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,20046,INE774D08LU6,872MMFSL26,N1,,,,,8.72% UNSECURED NCD,1003.0,1003.0,1003.0,1003.0,1003.0,1002.1,,1004.0,,,100,100300.0,2,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1171.0,1179.69,1171.0,1179.0,1179.0,1170.99,,1177.74,,,118,139101.34,7,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,19968,INE031A07949,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1107.0,1107.0,1107.0,1107.0,1107.0,1106.5,,1107.0,,,182,201474.0,1,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,20058,INE787H07370,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1228.0,1228.0,1215.01,1218.48,1225.0,1228.0,,1218.67,,,1120,1365284.36,24,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1230.0,1230.0,1225.5,1227.0,1227.0,1225.61,,1227.0,,,246,302026.09,6,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,31487,INE848E07567,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1289.0,1289.0,1289.0,1289.0,1289.0,1302.0,,1289.0,,,3,3867.0,1,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,19970,INE031A07AB2,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1241.0,1241.0,1232.0,1233.98,1232.0,1241.0,,1234.14,,,1387,1714670.21,27,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,409.9,421.7,409.9,419.15,411.3,410.3,,419.15,,,3978,1665489.2,224,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,27020,INE00YB01025,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,20.76,22.83,20.74,21.68,21.7,20.76,,21.68,,,13996211,306423492.64,9480,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,14.99,14.99,14.3,14.7,14.84,14.55,,14.69,,,86341,1263474.4,301,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,12542,INE0D0U01013,AAATECH,BE,,,,,AAA TECHNOLOGIES LIMITED,102.0,107.45,102.0,106.57,106.0,105.17,,106.6,,,14283,1490773.28,202,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,479.0,482.2,472.3,479.35,475.15,476.0,,479.35,,,325807,155965129.3,13455,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,71.6,73.45,69.2,72.7,73.45,73.45,,72.7,,,11200,796320.0,7,F1,1600,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,235,INE087Z01024,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,7.99,9.21,7.42,8.61,8.46,7.68,,8.61,,,799008,6970016.64,2074,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,758120,INE124401014,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,108.1,108.1,108.0,108.0,108.0,108.0,,108.0,,,3600,388920.0,3,F1,1200,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,5245,INE198H01019,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,72.48,78.52,70.65,78.52,78.52,71.39,,78.64,,,595016,46036603.33,2657,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,169.85,169.85,164.34,165.47,165.17,166.33,,165.47,,,4022,670428.08,166,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,17145,INE01C001026,AARTECH,EQ,,,,,AARTECH SOLONICS LIMITED,45.8,46.95,44.2,44.58,44.35,45.09,,44.59,,,14767,663542.0,221,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,370.65,374.8,366.05,372.3,373.0,370.65,,372.3,,,95155,35278294.85,4052,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,451.0,454.35,446.75,450.65,448.5,454.45,,450.65,,,471668,212599652.85,16399,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,714.55,720.55,696.35,698.75,697.15,713.3,,698.75,,,189859,133780522.35,14782,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,19233,INE09EO01013,AARTISURF,EQ,,,,,AARTI SURFACTANTS LIMITED,415.5,421.95,410.3,418.5,421.8,413.45,,418.4,,,5397,2247072.55,478,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,12121,INE09EO04017,AARTISURF,P1,,,,,AARTI SURFACTANTS LIMITED,177.95,177.95,177.95,177.95,177.95,180.0,,177.95,,,53,9431.35,2,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,130.72,132.38,126.2,126.99,126.21,128.03,,126.99,,,11916,1543008.13,1399,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1281.0,1290.2,1265.1,1280.0,1280.1,1289.0,,1280.0,,,160876,205865064.3,8211,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,20.99,20.99,20.2,20.42,20.5,20.39,,20.42,,,33209,677269.24,316,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.02,202.4,201.0,201.02,201.0,201.02,,201.0,,,5758,1157836.87,184,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,5725.0,6246.0,5719.5,5987.0,6005.0,5719.5,,5986.95,,,4034978,24587189620.5,298233,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,26495.0,26780.0,26250.0,26295.0,26310.0,26395.0,,26293.1,,,7695,204428975.0,2174,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,755941,INE860H07IQ0,8ABCL26,N2,,,,,ABCL 8% SR I,1018.01,1018.01,1018.01,1018.01,1018.01,1039.0,,1018.01,,,8,8144.08,1,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,32.0,32.0,31.95,31.95,31.95,31.0,,31.95,,,3200,102320.0,2,F1,1600,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,5551,INE251C01025,ABMINTLLTD,BE,,,,,ABM INTERNATIONAL LTD,44.98,44.98,43.7,43.77,43.8,43.13,,43.77,,,302,13273.07,9,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,23783,INE0QRV01016,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,179.0,179.0,172.15,173.35,174.0,174.15,,173.35,,,83500,14559650.0,123,F1,500,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1610.0,1625.8,1602.0,1612.6,1608.4,1617.6,,1612.65,,,85754,138505183.0,8118,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1190.0,1190.6,1175.0,1183.0,1181.2,1190.0,,1182.85,,,9001,10625807.8,975,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,332.0,336.25,332.0,335.0,335.9,336.9,,335.0,,,4500,1507425.0,9,F1,500,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,68.5,68.5,68.5,68.5,68.5,71.0,,68.5,,,2400,164400.0,2,F1,1200,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,1465,INE648Z01023,ACCURACY,EQ,,,,,ACCURACY SHIPPING LIMITED,4.9,5.08,4.9,4.93,4.95,5.0,,4.93,,,82983,410707.25,386,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,19.01,19.47,18.46,19.23,19.28,19.34,,19.23,,,4963,92673.03,119,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,27061,INE622W01025,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,228.73,232.8,225.05,231.61,231.2,228.73,,231.6,,,415513,95189473.05,9775,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,13587,INE731H01025,ACE,EQ,,,,,ACTION CONST EQUIP LTD,865.0,873.6,861.25,864.15,862.55,877.15,,864.2,,,154406,133908879.8,10733,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,30464,INE0KLO01025,ACTIVEINFR,SM,,,,,ACTIVE INFRASTRUCTURES L,171.0,171.2,171.0,171.2,171.2,170.0,,171.2,,,1200,205320.0,2,F1,600,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,5578,INE00FF01025,ACUTAAS,EQ,,,,,ACUTAAS CHEMICALS LIMITED,2090.0,2125.0,2056.1,2106.5,2106.0,2102.4,,2106.5,,,230829,485832721.7,34822,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,10217,INE931S01010,ADANIENSOL,EQ,,,,,ADANI ENERGY SOLUTION LTD,995.05,1010.3,984.35,998.1,991.95,1007.2,,998.1,,,2534563,2523989046.6,58908,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,25,INE423A01024,ADANIENT,EQ,,,,,ADANI ENTERPRISES LIMITED,2160.0,2174.4,2152.1,2160.8,2160.3,2156.7,,2160.8,,,738454,1596812213.1,27557,F1,1,,,,,
2026-02-20,2026-02-20,CM,NSE,STK,3563,INE364U01010,ADANIGREEN,EQ,,,,,ADANI GREEN ENERGY LTD,976.4,980.75,965.0,968.25,967.2,976.5,,968.2,,,1221495,1188482488.4,25844,F1,1,,,,,
