symbol,open,high,low,close,exchange
20MICRONS,172.1999969482422,177.89999389648438,172.1999969482422,177.14999389648438,BSE
21STCENMGM,36.5,36.5,36.5,36.5,BSE
360ONE,1128.449951171875,1142.5999755859375,1120.0,1128.4000244140625,BSE
SILVER360,257.5,261.3500061035156,250.0,253.75999450683594,BSE
3IINFOLTD,14.329999923706055,14.329999923706055,13.8100004196167,13.960000038146973,BSE
3MINDIA,36600.0,36872.0,36299.0,36397.44921875,BSE
3PLAND,34.0099983215332,34.0099983215332,33.400001525878906,33.400001525878906,BSE
5PAISA,322.1499938964844,329.29998779296875,316.20001220703125,320.45001220703125,BSE
63MOONS,605.7000122070312,617.5999755859375,599.2000122070312,605.25,BSE
ABCOTS,435.0,435.0,414.0,414.0,BSE
ABINFRA,19.450000762939453,19.760000228881836,18.06999969482422,18.860000610351562,BSE
A2ZINFRA,17.790000915527344,19.18000030517578,16.809999465942383,18.799999237060547,BSE
AAATECH,102.6500015258789,107.5999984741211,102.5,105.94999694824219,BSE
AADHARHFC,462.0,477.8999938964844,454.29998779296875,473.8500061035156,BSE
AAREYDRUGS,73.05000305175781,78.54000091552734,73.05000305175781,78.41000366210938,BSE
AARNAV,27.940000534057617,29.190000534057617,27.209999084472656,27.440000534057617,BSE
AARTECH,46.97999954223633,46.97999954223633,43.400001525878906,43.40999984741211,BSE
AARTIDRUGS,375.0,375.0,367.04998779296875,368.5,BSE
AARTIIND,455.5,457.75,453.5,455.45001220703125,BSE
AARTIPHARM,709.5,722.9000244140625,702.4500122070312,717.9500122070312,BSE
AARTISURF,405.6000061035156,405.6000061035156,401.0,401.0,BSE
AAVAS,1280.1500244140625,1305.0,1280.1500244140625,1292.550048828125,BSE
AFSL,201.0500030517578,202.0,201.0,201.35000610351562,BSE
ABB,6161.0498046875,6204.7998046875,6109.89990234375,6123.85009765625,BSE
ABBOTINDIA,26372.099609375,26506.44921875,26267.599609375,26335.69921875,BSE
ACC,1624.0,1629.949951171875,1610.0999755859375,1613.199951171875,BSE
ACCELYA,1189.0,1220.550048828125,1185.800048828125,1214.3499755859375,BSE
ACCURACY,5.0,5.050000190734863,4.920000076293945,5.050000190734863,BSE
ACMESOLAR,232.0500030517578,235.6999969482422,231.89999389648438,234.75,BSE
ACE,869.0499877929688,916.4500122070312,869.0499877929688,893.6500244140625,BSE
ACUTAAS,2151.14990234375,2200.0,2150.0,2185.5,BSE
ADANIENSOL,1024.949951171875,1036.050048828125,1009.0999755859375,1024.199951171875,BSE
ADANIENT,2231.89990234375,2232.050048828125,2200.0,2214.949951171875,BSE
ADANIGREEN,962.0499877929688,973.7000122070312,956.4500122070312,965.2999877929688,BSE
ADANIPORTS,1548.5999755859375,1554.0,1526.0,1550.5999755859375,BSE
ADANIPOWER,140.60000610351562,142.0,140.5,141.39999389648438,BSE
ATGL,516.0,519.75,513.5999755859375,515.9500122070312,BSE
ADFFOODS,203.8000030517578,206.25,200.10000610351562,202.5500030517578,BSE
ABSLAMC,911.2999877929688,933.0999755859375,907.0499877929688,912.1500244140625,BSE
ABCAPITAL,353.3999938964844,359.04998779296875,351.5,355.8999938964844,BSE
ABFRL,69.01000213623047,69.88999938964844,68.25,68.5,BSE
ABLBL,104.3499984741211,105.9000015258789,102.1500015258789,102.94999694824219,BSE
BIRLAMONEY,133.60000610351562,134.35000610351562,131.1999969482422,132.0,BSE
ABREL,1275.3499755859375,1310.0,1268.5999755859375,1292.800048828125,BSE
CPPLUS,1636.699951171875,1664.800048828125,1600.050048828125,1611.0999755859375,BSE
AVL,482.0,497.8500061035156,477.04998779296875,490.1000061035156,BSE
BSLGOLDETF,136.4499969482422,139.8300018310547,136.4499969482422,138.6300048828125,BSE
ADOR,1065.0,1069.300048828125,1058.5,1062.75,BSE
ADROITINFO,9.619999885559082,10.399999618530273,9.430000305175781,10.079999923706055,BSE
ADVAIT,1695.0,1749.5,1683.199951171875,1731.4000244140625,BSE
ADVANCE,132.64999389648438,132.64999389648438,125.30000305175781,126.19999694824219,BSE
ADVENZYMES,304.04998779296875,307.0,297.0,300.95001220703125,BSE
ADVANIHOTR,55.279998779296875,55.72999954223633,54.4900016784668,54.65999984741211,BSE
ADVENTHTL,196.5500030517578,203.39999389648438,196.10000610351562,197.8000030517578,BSE
AEGISLOG,727.25,727.25,696.0,698.9000244140625,BSE
AEGISVOPAK,233.9499969482422,237.3000030517578,230.10000610351562,234.0500030517578,BSE
AEQUS,140.9499969482422,143.64999389648438,140.9499969482422,142.3000030517578,BSE
AEROENTER,76.88999938964844,79.5,76.88999938964844,78.30000305175781,BSE
AEROFLEX,230.0,231.6999969482422,226.0500030517578,229.1999969482422,BSE
AERONEU,69.2300033569336,69.36000061035156,68.38999938964844,69.1500015258789,BSE
AETHER,970.0,970.0,953.25,958.5999755859375,BSE
AFCONS,306.20001220703125,306.25,295.04998779296875,296.3999938964844,BSE
AFFLE,1375.0,1379.6500244140625,1325.800048828125,1329.199951171875,BSE
AFFORDABLE,191.89999389648438,192.89999389648438,179.89999389648438,182.14999389648438,BSE
AGARIND,569.0,569.0,551.0,551.9500122070312,BSE
AGI,556.0999755859375,562.6500244140625,550.0,555.1500244140625,BSE
AGIIL,310.0,316.79998779296875,306.3999938964844,309.1499938964844,BSE
AHLUCONT,750.0499877929688,774.2000122070312,750.0,759.5,BSE
AIAENG,3887.949951171875,3974.949951171875,3887.949951171875,3921.89990234375,BSE
GOLDTECH,39.880001068115234,40.4900016784668,39.36000061035156,39.900001525878906,BSE
AIRAN,16.899999618530273,17.399999618530273,16.6200008392334,16.940000534057617,BSE
AJANTPHARM,3012.449951171875,3052.199951171875,2968.449951171875,2981.35009765625,BSE
AJAXENGG,489.0,495.0,482.54998779296875,486.1000061035156,BSE
AJMERA,133.5,135.5500030517578,129.5,131.4499969482422,BSE
AKI,5.5,5.5,5.010000228881836,5.28000020980835,BSE
AFIL,6.650000095367432,7.309999942779541,6.650000095367432,7.139999866485596,BSE
AKSHOPTFBR,4.730000019073486,4.980000019073486,4.730000019073486,4.829999923706055,BSE
AKSHAR,0.4399999976158142,0.44999998807907104,0.4300000071525574,0.4300000071525574,BSE
AKUMS,478.1000061035156,489.1499938964844,478.1000061035156,482.0,BSE
AKZOINDIA,3090.89990234375,3100.0,2957.10009765625,3029.550048828125,BSE
ALANKIT,8.970000267028809,9.199999809265137,8.550000190734863,8.699999809265137,BSE
ALBERTDAVD,710.4000244140625,710.4000244140625,710.4000244140625,710.4000244140625,BSE
ALEMBICLTD,93.0,93.0,90.55999755859375,91.19000244140625,BSE
APLLTD,736.25,749.2999877929688,725.4500122070312,728.9500122070312,BSE
ALGOQUANT,60.0,60.880001068115234,58.7400016784668,60.15999984741211,BSE
ALICON,786.8499755859375,786.8499755859375,765.5499877929688,773.9500122070312,BSE
ALIVUS,907.5,930.9000244140625,903.75,920.0999755859375,BSE
ALKALI,69.5,71.2300033569336,66.0,66.5,BSE
ALKEM,5647.0,5763.85009765625,5622.60009765625,5750.75,BSE
ALKYLAMINE,1477.1500244140625,1497.6500244140625,1474.050048828125,1489.9000244140625,BSE
ALLTIME,245.0,248.3000030517578,241.75,245.89999389648438,BSE
ALLCARGO,8.5600004196167,8.65999984741211,8.539999961853027,8.569999694824219,BSE
ALLDIGI,816.0999755859375,826.7999877929688,810.0999755859375,810.0999755859375,BSE
ABDL,490.3999938964844,494.45001220703125,481.5,486.95001220703125,BSE
ADSL,117.4000015258789,122.3499984741211,117.4000015258789,120.8499984741211,BSE
ALMONDZ,16.5,16.850000381469727,15.970000267028809,16.469999313354492,BSE
ALOKINDS,14.40999984741211,14.640000343322754,14.270000457763672,14.5,BSE
ALPA,72.9000015258789,72.9000015258789,65.0,65.37000274658203,BSE
ALPHAGEO,202.9499969482422,205.8000030517578,197.60000610351562,201.35000610351562,BSE
AMAGI,387.1499938964844,394.79998779296875,379.6499938964844,382.95001220703125,BSE
AMANTA,101.55000305175781,106.0,99.55000305175781,105.0,BSE
ARE&M,848.4000244140625,859.9500122070312,847.0,854.3499755859375,BSE
AMBER,8050.0,8050.0,7915.9501953125,7943.75,BSE
AMBICAAGAR,25.5,25.8700008392334,25.149999618530273,25.170000076293945,BSE
AMBIKCO,1373.25,1373.25,1358.0999755859375,1364.050048828125,BSE
AMBUJACEM,519.6500244140625,519.6500244140625,510.0,512.2000122070312,BSE
AMDIND,41.70000076293945,41.70000076293945,41.70000076293945,41.70000076293945,BSE
AMNPLST,159.5,159.5,152.5,153.85000610351562,BSE
AMJLAND,40.0,41.16999816894531,40.0,41.029998779296875,BSE
AMRUTANJAN,607.75,607.75,597.4500122070312,606.3499755859375,BSE
ARSSBL,503.1000061035156,511.95001220703125,501.54998779296875,505.20001220703125,BSE
ANANDRATHI,3055.75,3092.0,3050.0,3070.449951171875,BSE
ANANTRAJ,537.5999755859375,547.0,534.7000122070312,536.0499877929688,BSE
ACL,55.150001525878906,56.25,55.09000015258789,55.369998931884766,BSE
ANDHRAPAP,68.04000091552734,71.55999755859375,68.04000091552734,69.0,BSE
