TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-02-26,2026-02-26,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15713.04,15831.59,15600.0,15675.3,15700.0,15755.26,,15674.44,,,81,1269399.74,18,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15745.5,15797.0,15649.0,15658.16,15715.97,15745.5,,15658.16,,,174,2729481.22,57,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15863.58,15870.0,15630.03,15703.85,15739.0,15963.58,,15711.29,,,672,10584266.87,178,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15790.0,15790.0,15635.01,15682.9,15700.0,15742.11,,15682.9,,,317,4978343.43,61,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15752.0,15778.0,15640.0,15666.92,15653.9,15779.0,,15666.92,,,56,880012.15,17,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15774.96,16000.0,15708.0,15866.09,15882.0,15774.96,,15860.12,,,680,10718520.48,123,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15771.51,15900.01,15668.0,15709.39,15849.0,15743.44,,15706.43,,,228,3597433.75,66,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,15721.0,15721.0,15720.0,15721.0,15721.0,15710.81,,15721.0,,,9,141486.0,3,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,15800.0,15800.0,15800.0,15800.0,15800.0,15727.0,,15800.0,,,1,15800.0,1,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15738.99,15739.99,15650.0,15673.67,15731.86,15749.0,,15673.67,,,23,361128.53,15,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,15928.0,16439.0,15928.0,16429.0,16429.0,16456.35,,16429.0,,,10,162336.0,4,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15796.0,15796.0,15643.15,15683.62,15683.62,15795.0,,15683.62,,,32,502556.83,14,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15591.65,15715.6,15591.65,15651.0,15662.0,15670.0,,15651.0,,,31,486086.21,10,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15601.0,15789.37,15600.0,15654.85,15650.0,15709.99,,15653.24,,,408,6390595.68,88,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15645.0,15699.98,15641.0,15668.65,15672.0,15700.0,,15668.65,,,13,203614.84,8,F1,1,,,,,
2026-02-26,2026-02-26,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,15658.01,15753.99,15603.01,15753.79,15753.99,15850.66,,15753.79,,,17,267251.92,9,F1,1,,,,,
