symbol,open,high,low,close,exchange
20MICRONS,170.5500030517578,172.25,167.0,168.5500030517578,BSE
21STCENMGM,41.400001525878906,41.400001525878906,40.209999084472656,41.349998474121094,BSE
360ONE,1160.75,1169.0,1132.0,1140.6500244140625,BSE
SILVER360,260.04998779296875,260.04998779296875,234.52999877929688,241.85000610351562,BSE
3IINFOLTD,15.630000114440918,15.630000114440918,15.25,15.289999961853027,BSE
3MINDIA,35351.0,35778.80078125,35190.0,35415.8984375,BSE
3PLAND,34.79999923706055,35.79999923706055,34.79999923706055,35.79999923706055,BSE
5PAISA,344.0,344.0,330.45001220703125,335.0,BSE
63MOONS,652.0,655.25,638.7000122070312,642.9000244140625,BSE
ABCOTS,439.0,439.0,411.75,417.04998779296875,BSE
ABINFRA,19.5,20.8700008392334,19.200000762939453,20.8700008392334,BSE
A2ZINFRA,14.899999618530273,14.899999618530273,14.199999809265137,14.279999732971191,BSE
AAATECH,103.0,103.0,100.0,102.5,BSE
AADHARHFC,479.20001220703125,479.20001220703125,472.0,472.8999938964844,BSE
AAREYDRUGS,64.0,67.69999694824219,62.279998779296875,66.02999877929688,BSE
AARNAV,28.600000381469727,28.600000381469727,27.149999618530273,27.780000686645508,BSE
AARTECH,47.400001525878906,47.5,45.15999984741211,46.790000915527344,BSE
AARTIDRUGS,360.7169014211249,375.239082728242,360.7169014211249,372.2053527832031,BSE
AARTIIND,443.5,455.0,439.20001220703125,453.45001220703125,BSE
AARTIPHARM,772.110671308045,788.3262427571639,771.9110828628874,781.6903076171875,BSE
AARTISURF,426.0,426.3999938964844,419.3500061035156,423.45001220703125,BSE
AAVAS,1421.75,1426.9000244140625,1375.0,1376.800048828125,BSE
AFSL,201.4499969482422,201.4499969482422,201.4499969482422,201.4499969482422,BSE
ABB,5740.2001953125,5840.0,5663.5,5769.0,BSE
ABBOTINDIA,27027.0,27263.150390625,26881.599609375,27235.19921875,BSE
ACC,1691.5999755859375,1691.5999755859375,1668.5,1676.4000244140625,BSE
ACCELYA,1332.9896561076937,1353.4019129491433,1315.6730533315474,1335.6500244140625,BSE
ACCURACY,5.25,5.260000228881836,5.03000020980835,5.170000076293945,BSE
ACMESOLAR,229.59780640107877,229.59780640107877,224.80202678068488,227.10000610351562,BSE
ACE,878.7000122070312,898.5499877929688,863.0,895.8499755859375,BSE
ACUTAAS,1988.699951171875,1990.199951171875,1955.0,1985.4000244140625,BSE
ADANIENSOL,979.5999755859375,1016.4500122070312,979.5499877929688,1011.6500244140625,BSE
ADANIENT,2229.050048828125,2241.0,2210.0,2236.35009765625,BSE
ADANIGREEN,955.0,971.7000122070312,952.8499755859375,967.5999755859375,BSE
ADANIPORTS,1573.6500244140625,1577.1500244140625,1548.3499755859375,1570.9000244140625,BSE
ADANIPOWER,156.0,156.89999389648438,151.10000610351562,153.39999389648438,BSE
ATGL,549.2999877929688,552.8499755859375,543.1500244140625,545.3499755859375,BSE
ADFFOODS,224.9499969482422,232.5500030517578,215.3000030517578,227.14999389648438,BSE
ABSLAMC,815.8499755859375,820.0,807.0,810.0499877929688,BSE
