symbol,open,high,low,close,exchange
20MICRONS,170.0,172.0,163.8000030517578,169.25,BSE
21STCENMGM,39.70000076293945,39.70000076293945,39.68000030517578,39.68000030517578,BSE
360ONE,1095.0,1122.5,1068.0,1112.5,BSE
SILVER360,234.00999450683594,236.0,206.9499969482422,233.39999389648438,BSE
3IINFOLTD,14.699999809265137,15.149999618530273,14.539999961853027,14.949999809265137,BSE
3MINDIA,34164.94921875,34765.0,33968.6484375,34527.69921875,BSE
3PLAND,34.0,34.0,33.27000045776367,33.27000045776367,BSE
5PAISA,329.25,339.0,324.25,329.29998779296875,BSE
63MOONS,631.8499755859375,647.0999755859375,621.4000244140625,638.2000122070312,BSE
ABCOTS,445.0,445.0,412.0,425.0,BSE
ABINFRA,18.459999084472656,19.0,18.0,18.139999389648438,BSE
A2ZINFRA,13.949999809265137,14.270000457763672,13.449999809265137,13.760000228881836,BSE
AAATECH,101.9000015258789,103.80000305175781,99.0,100.1500015258789,BSE
AADHARHFC,478.0,478.3999938964844,471.3999938964844,476.0,BSE
AAREYDRUGS,67.37999725341797,67.37999725341797,62.630001068115234,63.16999816894531,BSE
AARNAV,27.010000228881836,27.75,26.530000686645508,27.059999465942383,BSE
AARTECH,45.0,46.849998474121094,43.79999923706055,46.849998474121094,BSE
AARTIDRUGS,380.21242082103385,383.79323713388715,371.26039521635283,381.4060363769531,BSE
AARTIIND,365.1000061035156,374.95001220703125,360.8999938964844,373.1499938964844,BSE
AARTIPHARM,732.2952018026728,778.2975684220896,732.2952018026728,770.1149291992188,BSE
AARTISURF,410.95001220703125,413.0,399.5,404.95001220703125,BSE
AAVAS,1427.199951171875,1461.8499755859375,1410.0999755859375,1447.050048828125,BSE
AFSL,239.0,239.0,201.0,203.39999389648438,BSE
ABB,5446.35009765625,5543.5498046875,5365.35009765625,5460.7001953125,BSE
ABBOTINDIA,27700.0,27700.0,26926.650390625,27317.0,BSE
ACC,1615.699951171875,1645.0,1594.5,1635.8499755859375,BSE
ACCELYA,1294.4867443607252,1294.4867443607252,1266.3352359947514,1277.55712890625,BSE
ACCURACY,5.099999904632568,5.260000228881836,5.0,5.010000228881836,BSE
ACMESOLAR,221.55488678265257,221.55488678265257,211.21398743444888,218.10792541503906,BSE
ACE,886.4000244140625,898.7999877929688,858.9000244140625,886.0999755859375,BSE
ACUTAAS,1813.0999755859375,1954.199951171875,1813.0999755859375,1935.75,BSE
ADANIENSOL,847.0,887.0,842.7000122070312,884.1500244140625,BSE
ADANIENT,1980.1500244140625,2001.800048828125,1934.5999755859375,1994.699951171875,BSE
ADANIGREEN,811.2000122070312,848.0,806.0,842.7999877929688,BSE
ADANIPORTS,1359.75,1406.5,1351.25,1402.9000244140625,BSE
ADANIPOWER,133.64999389648438,134.9499969482422,130.64999389648438,134.5500030517578,BSE
ATGL,525.0499877929688,525.75,511.0,518.8499755859375,BSE
ADFFOODS,171.85000610351562,176.39999389648438,168.8000030517578,172.35000610351562,BSE
