TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-02-27,2026-02-27,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15700.0,15750.0,15690.0,15695.19,15700.0,15675.3,,15695.19,,,222,3484837.52,25,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15749.0,15749.0,15700.0,15740.33,15748.0,15658.16,,15747.5,,,45,707268.7,27,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15705.0,15866.0,15670.01,15753.61,15750.0,15703.85,,15745.4,,,522,8221814.41,127,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15849.0,15849.0,15712.01,15740.0,15740.0,15682.9,,15690.0,,,464,7308400.83,56,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15800.0,15800.0,15660.01,15720.96,15710.0,15666.92,,15720.96,,,201,3162496.01,43,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15688.0,15867.0,15688.0,15778.33,15779.0,15866.09,,15771.92,,,478,7522234.42,81,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15716.0,15799.0,15716.0,15770.42,15730.0,15709.39,,15770.42,,,145,2281131.95,48,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,15750.0,15750.0,15683.04,15689.37,15689.0,15721.0,,15689.37,,,36,565388.2,11,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,16429.0,16699.0,15889.0,15997.0,15997.0,16429.0,,15997.0,,,19,310750.0,8,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15683.62,15754.99,15651.0,15651.75,15651.0,15683.62,,15651.75,,,11,172661.85,6,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15660.0,15729.98,15660.0,15687.0,15687.0,15651.0,,15687.0,,,15,235137.96,6,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15659.9,15735.0,15610.0,15667.55,15699.99,15654.85,,15667.46,,,445,6971296.35,49,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15723.5,15779.0,15700.0,15700.0,15700.0,15723.5,,15700.0,,,38,597323.5,8,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,15790.0,15790.0,15650.0,15687.0,15687.0,15753.79,,15687.0,,,33,517734.1,9,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15849.0,15849.0,15849.0,15849.0,15849.0,15700.0,,15849.0,,,3,47547.0,2,F1,1,,,,,
2026-02-27,2026-02-27,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,15650.1,15721.0,15640.0,15719.92,15720.0,15688.35,,15719.92,,,146,2289791.71,15,F1,1,,,,,
