symbol,open,high,low,close,exchange
20MICRONS,182.0,200.85000610351562,182.0,187.25,BSE
21STCENMGM,39.52000045776367,39.52000045776367,39.52000045776367,39.52000045776367,BSE
360ONE,1162.9000244140625,1162.9000244140625,1127.0,1138.0999755859375,BSE
SILVER360,255.10000610351562,255.11000061035156,249.52999877929688,253.11000061035156,BSE
3IINFOLTD,16.600000381469727,17.0,15.819999694824219,15.970000267028809,BSE
3MINDIA,37250.0,37783.94921875,36900.0,37583.30078125,BSE
3PLAND,35.959999084472656,35.959999084472656,35.20000076293945,35.20000076293945,BSE
5PAISA,335.04998779296875,339.8500061035156,331.3500061035156,332.1499938964844,BSE
63MOONS,702.9000244140625,742.7000122070312,697.4000244140625,701.2999877929688,BSE
ABCOTS,470.0,470.0,428.45001220703125,439.25,BSE
ABINFRA,20.899999618530273,21.809999465942383,19.989999771118164,21.489999771118164,BSE
A2ZINFRA,14.600000381469727,15.25,14.529999732971191,15.199999809265137,BSE
AAATECH,102.9000015258789,108.0,102.9000015258789,107.94999694824219,BSE
AADHARHFC,474.04998779296875,477.0,471.29998779296875,472.20001220703125,BSE
AAREYDRUGS,68.44999694824219,68.44999694824219,64.0,67.44000244140625,BSE
AARNAV,28.25,29.0,27.299999237060547,27.8799991607666,BSE
AARTECH,49.849998474121094,50.59000015258789,49.459999084472656,50.400001525878906,BSE
AARTIDRUGS,379.79998779296875,379.79998779296875,373.25,375.3999938964844,BSE
AARTIIND,470.8500061035156,470.8500061035156,459.45001220703125,467.3500061035156,BSE
AARTIPHARM,777.1998384118898,777.1998384118898,740.4279362887285,751.50439453125,BSE
AARTISURF,442.25,442.25,430.04998779296875,435.6499938964844,BSE
AAVAS,1353.9000244140625,1353.9000244140625,1296.0,1308.199951171875,BSE
AFSL,215.4499969482422,215.4499969482422,202.10000610351562,204.25,BSE
ABB,5840.85009765625,5857.35009765625,5780.0,5826.39990234375,BSE
ABBOTINDIA,27295.44921875,27365.0,26850.0,26894.05078125,BSE
ACC,1700.199951171875,1700.199951171875,1684.0,1696.4000244140625,BSE
ACCELYA,1227.25,1237.25,1214.199951171875,1217.1500244140625,BSE
ACCURACY,5.010000228881836,5.440000057220459,5.010000228881836,5.139999866485596,BSE
ACMESOLAR,239.0,239.8000030517578,227.9499969482422,228.60000610351562,BSE
ACE,918.3499755859375,921.6500244140625,908.0,911.5,BSE
ACUTAAS,2050.050048828125,2096.5,2021.0,2030.4000244140625,BSE
ADANIENSOL,1015.5499877929688,1036.5,1010.0499877929688,1033.6500244140625,BSE
ADANIENT,2193.60009765625,2236.800048828125,2193.60009765625,2234.39990234375,BSE
ADANIGREEN,972.75,998.0,972.75,994.5999755859375,BSE
ADANIPORTS,1550.1500244140625,1559.699951171875,1538.949951171875,1553.199951171875,BSE
ADANIPOWER,149.1999969482422,151.1999969482422,147.75,150.85000610351562,BSE
ATGL,542.6500244140625,547.75,539.5,542.0499877929688,BSE
ADFFOODS,227.9499969482422,229.9499969482422,221.10000610351562,223.10000610351562,BSE
ABSLAMC,848.3499755859375,870.5,836.0499877929688,861.4000244140625,BSE
ABCAPITAL,353.8500061035156,354.0,342.20001220703125,343.79998779296875,BSE
ABFRL,72.69000244140625,73.11000061035156,70.0199966430664,70.91000366210938,BSE
ABLBL,115.5999984741211,117.25,114.0,115.30000305175781,BSE
BIRLAMONEY,137.0,137.0,132.39999389648438,134.8000030517578,BSE
ABREL,1461.0,1465.550048828125,1434.300048828125,1443.699951171875,BSE
CPPLUS,1613.800048828125,1613.800048828125,1546.8499755859375,1581.8499755859375,BSE
AVL,517.7000122070312,522.5,504.45001220703125,521.2000122070312,BSE
BSLGOLDETF,136.6999969482422,137.1699981689453,136.0800018310547,136.97999572753906,BSE
ADOR,1096.0,1105.199951171875,1083.0,1085.25,BSE
ADROITINFO,9.899999618530273,10.199999809265137,9.670000076293945,10.010000228881836,BSE
ADVAIT,1625.0,1830.0,1622.300048828125,1791.3499755859375,BSE
ADVANCE,125.19999694824219,136.0,125.19999694824219,133.5500030517578,BSE
ADVENZYMES,297.70001220703125,318.79998779296875,297.70001220703125,309.8500061035156,BSE
ADVANIHOTR,57.20000076293945,57.20000076293945,55.63999938964844,56.619998931884766,BSE
ADVENTHTL,213.5,227.0,213.5,222.0,BSE
AEGISLOG,718.25,722.0999755859375,706.0,715.2999877929688,BSE
AEGISVOPAK,221.64999389648438,221.64999389648438,218.0500030517578,219.5,BSE
AEQUS,144.75,145.89999389648438,144.0,145.1999969482422,BSE
AEROENTER,82.30000305175781,82.5,80.22000122070312,80.5,BSE
AEROFLEX,192.9499969482422,195.89999389648438,191.14999389648438,191.85000610351562,BSE
AETHER,970.1500244140625,1018.7999877929688,970.1500244140625,981.2000122070312,BSE
AFCONS,337.25,345.20001220703125,328.25,342.70001220703125,BSE
AFFLE,1697.550048828125,1697.550048828125,1636.0,1649.6500244140625,BSE
AFFORDABLE,203.9499969482422,213.4499969482422,197.4499969482422,210.4499969482422,BSE
AGARIND,703.9500122070312,716.5499877929688,703.0,716.5499877929688,BSE
AGI,660.0,660.5999755859375,640.0,646.7999877929688,BSE
AGIIL,249.85000610351562,251.35000610351562,236.25,246.6999969482422,BSE
AHLUCONT,888.9000244140625,920.6500244140625,888.0,900.5499877929688,BSE
AIAENG,4099.2998046875,4099.2998046875,4013.10009765625,4031.5,BSE
GOLDTECH,46.9900016784668,46.9900016784668,43.97999954223633,44.02000045776367,BSE
AIRAN,17.969999313354492,18.389999389648438,15.5,18.389999389648438,BSE
AJANTPHARM,2949.89990234375,2949.89990234375,2870.0,2905.800048828125,BSE
AJAXENGG,533.5499877929688,539.4500122070312,510.0,513.25,BSE
AJMERA,155.0,155.0,146.60000610351562,147.60000610351562,BSE
AKI,6.739999771118164,6.800000190734863,6.440000057220459,6.789999961853027,BSE
AFIL,4.949999809265137,5.199999809265137,4.920000076293945,5.0,BSE
AKSHOPTFBR,5.849999904632568,5.849999904632568,5.329999923706055,5.349999904632568,BSE
AKSHAR,0.5099999904632568,0.5199999809265137,0.5,0.5199999809265137,BSE
AKSHARCHEM,226.0,229.0,226.0,229.0,BSE
AKUMS,469.3500061035156,474.8999938964844,466.70001220703125,471.25,BSE
AKZOINDIA,3026.0,3034.5,2989.0,2997.050048828125,BSE
ALANKIT,9.699999809265137,9.699999809265137,9.380000114440918,9.470000267028809,BSE
ALBERTDAVD,714.0,719.0,707.0,707.6500244140625,BSE
ALEMBICLTD,100.0999984741211,100.16999816894531,98.5,99.20999908447266,BSE
APLLTD,780.2000122070312,810.5499877929688,780.2000122070312,801.1500244140625,BSE
ALGOQUANT,61.689998626708984,61.689998626708984,59.0,59.38999938964844,BSE
ALICON,789.9000244140625,835.0,789.9000244140625,833.1500244140625,BSE
ALIVUS,956.0,956.0,922.2999877929688,932.7000122070312,BSE
ALKALI,70.25,71.51000213623047,69.9000015258789,71.4800033569336,BSE
ALKEM,5740.202498698616,5862.7143812855475,5700.969130049133,5840.74169921875,BSE
ALKYLAMINE,1550.75,1580.0,1550.75,1575.4000244140625,BSE
ALLTIME,263.45001220703125,266.79998779296875,259.0,264.5,BSE
ALLCARGO,10.289999961853027,10.300000190734863,9.75,9.829999923706055,BSE
ALLDIGI,886.4500122070312,886.4500122070312,870.0499877929688,870.0499877929688,BSE
ABDL,513.0,515.0,505.0,512.7999877929688,BSE
ADSL,130.64999389648438,131.10000610351562,127.5,128.6999969482422,BSE
ALMONDZ,15.229999542236328,15.600000381469727,14.699999809265137,15.210000038146973,BSE
ALOKINDS,16.010000228881836,16.049999237060547,15.739999771118164,15.800000190734863,BSE
ALPA,74.05000305175781,75.0,70.1500015258789,71.73999786376953,BSE
ALPHAGEO,228.0500030517578,231.0,225.75,231.0,BSE
AMAGI,408.79998779296875,428.20001220703125,401.3500061035156,409.3999938964844,BSE
AMANTA,107.0,110.5,106.05000305175781,109.05000305175781,BSE
ARE&M,908.3499755859375,914.2999877929688,901.0,911.25,BSE
AMBER,7449.9501953125,7719.9501953125,7449.9501953125,7693.5498046875,BSE
AMBICAAGAR,24.549999237060547,24.549999237060547,24.549999237060547,24.549999237060547,BSE
AMBIKCO,1328.0,1356.5999755859375,1322.050048828125,1353.199951171875,BSE
AMBUJACEM,539.5999755859375,542.0999755859375,535.1500244140625,541.0,BSE
AMDIND,44.0099983215332,45.7599983215332,44.0099983215332,45.7599983215332,BSE
AMJLAND,42.900001525878906,42.900001525878906,40.5099983215332,41.099998474121094,BSE
AMRUTANJAN,635.1500244140625,650.0,635.1500244140625,645.2999877929688,BSE
ARSSBL,589.8499755859375,589.8499755859375,572.7999877929688,576.6500244140625,BSE
ANANDRATHI,2960.0,3036.75,2957.0,3017.300048828125,BSE
ANANTRAJ,565.7000122070312,567.8499755859375,555.0,564.1500244140625,BSE
ACL,58.7400016784668,60.720001220703125,58.18000030517578,58.47999954223633,BSE
ANDHRAPAP,67.0,68.5,65.68000030517578,67.95999908447266,BSE
