symbol,open,high,low,close,exchange
20MICRONS,175.4499969482422,177.89999389648438,173.75,174.75,BSE
21STCENMGM,37.2400016784668,37.2400016784668,37.2400016784668,37.2400016784668,BSE
360ONE,1110.75,1136.75,1105.800048828125,1132.199951171875,BSE
SILVER360,259.3900146484375,262.3999938964844,259.1300048828125,259.5,BSE
3IINFOLTD,14.979999542236328,14.979999542236328,13.899999618530273,13.960000038146973,BSE
3MINDIA,36215.0,36640.0,35732.1015625,36426.8984375,BSE
5PAISA,328.04998779296875,334.25,322.1499938964844,324.5,BSE
63MOONS,593.7000122070312,615.0,591.0,606.7999877929688,BSE
ABCOTS,448.0,448.0,411.54998779296875,411.54998779296875,BSE
ABINFRA,20.760000228881836,21.0,18.34000015258789,18.3799991607666,BSE
A2ZINFRA,17.440000534057617,17.440000534057617,16.649999618530273,17.440000534057617,BSE
AAATECH,104.4000015258789,104.4000015258789,102.25,102.5,BSE
AADHARHFC,450.45001220703125,459.6000061035156,435.0,457.79998779296875,BSE
AAREYDRUGS,74.0,77.31999969482422,71.0,71.4000015258789,BSE
AARNAV,28.200000762939453,28.989999771118164,27.530000686645508,27.809999465942383,BSE
AARTECH,43.33000183105469,44.29999923706055,43.33000183105469,43.70000076293945,BSE
AARTIDRUGS,370.6000061035156,372.29998779296875,367.0,369.70001220703125,BSE
AARTIIND,449.6000061035156,458.04998779296875,448.1499938964844,455.3999938964844,BSE
AARTIPHARM,682.0999755859375,711.0,682.0999755859375,709.5,BSE
AARTISURF,405.1000061035156,407.3999938964844,396.1499938964844,406.5,BSE
AAVAS,1267.699951171875,1296.199951171875,1246.550048828125,1286.050048828125,BSE
AFSL,202.0,206.1999969482422,201.0,201.0,BSE
ABB,6099.9501953125,6181.85009765625,6055.14990234375,6165.5498046875,BSE
ABBOTINDIA,26400.0,26472.25,26116.94921875,26413.099609375,BSE
ACC,1624.949951171875,1630.0,1620.0,1623.5,BSE
ACCELYA,1167.199951171875,1195.449951171875,1167.199951171875,1188.9000244140625,BSE
ACCURACY,4.869999885559082,5.0,4.650000095367432,5.0,BSE
ACMESOLAR,232.0,234.4499969482422,225.4499969482422,233.85000610351562,BSE
ACE,872.0499877929688,876.1500244140625,866.0999755859375,871.0499877929688,BSE
ACUTAAS,2150.10009765625,2170.0,2130.10009765625,2165.050048828125,BSE
ADANIENSOL,1037.800048828125,1051.199951171875,1006.5999755859375,1012.2000122070312,BSE
ADANIENT,2197.89990234375,2237.449951171875,2180.25,2231.85009765625,BSE
ADANIGREEN,984.1500244140625,988.9500122070312,960.25,964.4000244140625,BSE
ADANIPORTS,1560.050048828125,1584.0,1518.699951171875,1528.449951171875,BSE
