TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-02-13,2026-02-13,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15406.0,15486.94,15406.0,15430.06,15430.02,15846.37,,15430.08,,,379,5846703.21,61,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15601.64,15999.0,15405.0,15523.0,15520.0,15887.88,,15524.75,,,238,3693654.21,72,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15700.0,15700.0,15504.99,15563.39,15555.0,15932.92,,15544.14,,,1161,18045180.46,209,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15649.0,15649.0,15300.0,15448.82,15431.0,15882.54,,15448.82,,,607,9390242.61,88,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15579.0,15579.0,15406.0,15478.8,15470.0,15864.14,,15482.92,,,29,450426.5,19,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15687.7,15687.7,15501.01,15575.16,15594.0,15927.0,,15564.5,,,439,6827463.85,88,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15206.0,15573.94,15112.0,15570.19,15573.94,15853.55,,15570.19,,,209,3231288.52,76,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,16047.99,16047.99,15501.0,15501.0,15501.0,15845.26,,15501.0,,,2,31548.99,2,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,14219.1,15699.0,14219.1,15699.0,15699.0,15799.0,,15560.01,,,18,270742.8,2,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15250.0,15499.0,15250.0,15415.33,15449.0,15898.0,,15415.33,,,281,4294838.17,34,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,16029.0,16029.0,16028.0,16028.85,16028.0,16082.22,,16028.85,,,10,160289.0,4,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15799.0,15799.0,15346.0,15346.0,15346.0,15792.66,,15346.0,,,6,93888.0,4,F1,1,,,,,
2026-02-13,2026-02-13,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,17435.0,17435.0,15500.0,15503.05,15500.0,15850.0,,15503.05,,,59,918536.0,21,F1,1,,,,,
