Date,open,high,low,close,volume
2023-11-13,10190.803195133409,10395.042052545246,10167.91878822072,10313.4052734375,1329025.0
2023-11-20,10290.374948946075,10406.999198367463,10186.539974119436,10305.712890625,1759505.0
2023-11-27,10305.712947402391,10544.204255778059,10296.255219927902,10374.3642578125,1868546.0
2023-12-04,10481.481535895642,10714.582638184942,10216.871903853396,10406.5576171875,2923180.0
2023-12-11,10417.779937178128,10425.620223113916,9636.29905370201,10081.0400390625,4152061.0
2023-12-18,10089.467269436864,10169.830194749522,9702.353177991738,10013.171875,3594634.0
2023-12-25,10013.172618419907,10189.089035061437,9912.767764695114,10096.6708984375,2082409.0
2024-01-01,10138.469286782782,10138.469286782782,9770.955900360013,9817.017578125,3094471.0
2024-01-08,9805.257382144488,9926.733001095625,9692.553274303746,9766.693359375,3623326.0
2024-01-15,9785.754234653255,10035.565721223844,9543.245162638497,9837.3046875,2602331.0
2024-01-22,9837.305194297163,9837.305194297163,9560.248891990468,9683.7333984375,2134178.0
2024-01-29,9732.882917741816,10497.751092178833,9677.902335123526,10442.72265625,4527943.0
2024-02-05,10390.338878577906,10754.422154694836,10192.371659801001,10518.576171875,2957524.0
2024-02-12,10486.382512423275,11250.810396506466,10427.727755682587,11153.19921875,2107044.0
2024-02-19,11153.199024768259,11486.018776454071,11089.936952628987,11305.2998046875,2342178.0
2024-02-26,11275.31095594206,11441.917028302787,10907.30754316881,11388.9462890625,2375293.0
2024-03-04,11368.41416863032,11495.818810175313,11193.135165761978,11280.259765625,1585505.0
2024-03-11,11285.258719020272,11344.795889089595,11042.650110558128,11247.52734375,2689755.0
2024-03-18,11208.326642702265,12179.198518816973,11139.38055099176,12091.3876953125,3357919.0
2024-03-25,12091.387155564616,12472.718679637439,11898.810132419641,12348.79296875,2246878.0
2024-04-01,12361.53317761097,12435.67326272485,12072.128820637197,12173.611328125,1642885.0
2024-04-08,12201.444974650398,12726.450312482923,11980.936932939849,12021.6572265625,2322493.0
2024-04-15,11955.946073578752,12504.668470143217,11792.72131162877,12457.185546875,2725092.0
2024-04-22,12527.943943902786,12812.93813865893,12406.272126953474,12449.736328125,2381208.0
2024-04-29,12544.50633768684,12736.544533199833,12163.616019896053,12242.75390625,2792626.0
2024-05-06,12299.448870668317,12485.459467753317,11994.657747259724,12422.443359375,2179535.0
2024-05-13,12407.252412196842,12615.412385256366,12054.439547395035,12348.59765625,2585465.0
2024-05-20,12389.121268449162,12773.78527967143,12116.278947471688,12740.9052734375,2116684.0
2024-05-27,12763.446519661666,12797.79658058596,12083.840551259707,12151.7568359375,2585328.0
2024-06-03,12568.957768889135,12571.897875969576,11330.6338598049,12555.1396484375,2739461.0
2024-06-10,12510.303215706861,12693.030108028257,12375.793314623612,12588.7548828125,1469204.0
2024-06-17,12588.755456134784,12622.860508953818,11842.26203105151,11957.90625,3373728.0
2024-06-24,11937.815178976749,12077.812899616087,11764.496243651818,11793.6025390625,3984312.0
2024-07-01,11804.52947655126,12015.237142591819,11721.22644579104,11862.400390625,2996249.0
2024-07-08,11862.352823383084,13034.475590796019,11727.107888681592,12311.69921875,5965312.0
2024-07-15,12348.45061744423,12542.497698575497,12214.185717873606,12274.26171875,1788167.0
2024-07-22,12250.44589878381,12488.692187796923,12113.240904717431,12410.8779296875,1802231.0
2024-07-29,12455.274143838848,13406.888841585918,12351.390356031237,12472.3271484375,5124946.0
2024-08-05,12356.263323560679,12420.468793245582,11898.864322681342,12093.3095703125,2867282.0
2024-08-12,12069.368969646706,12237.548701190964,11970.439715797143,12082.5263671875,1758254.0
2024-08-19,12064.422347431704,12242.544273411415,11996.952403977228,12170.5732421875,1987355.0
2024-08-26,12193.03049476437,12435.40716585705,12091.13336365194,12270.1953125,3903418.0
2024-09-02,12240.515906408866,12390.888363999924,11965.196001290638,12055.6669921875,2841323.0
2024-09-09,12066.895347827622,12293.937978065493,11968.460743432553,12184.17578125,1959634.0
2024-09-16,12190.013326603013,12569.1104186683,12021.537001366101,12479.4306640625,2261819.0
2024-09-23,12489.818024451546,13396.653396407877,12448.366281555729,13351.095703125,3339441.0
2024-09-30,13200.674255563179,13355.449266393807,12378.522884870557,12470.7744140625,2347513.0
2024-10-07,12490.856692627087,12841.01697508807,12245.462875010795,12639.8447265625,2084732.0
2024-10-14,12638.2118138162,12661.954834053506,11717.625861961335,11975.484375,2821148.0
2024-10-21,12015.501087308145,12158.20652754892,11317.505971261537,11379.6826171875,2869891.0
2024-10-28,11381.612537778465,11508.094167756562,10627.425761864488,10991.0400390625,5459360.0
2024-11-04,11174.059292454851,11307.613785990168,10743.717035507718,11181.9736328125,1981835.0
2024-11-11,11210.167574607183,11394.819399764678,10747.969941430434,10888.2021484375,1939486.0
2024-11-18,10832.752504473867,11075.376481800096,10654.679860564707,10945.1357421875,2231386.0
2024-11-25,11082.054433424535,11127.51261639897,10753.609327916864,10955.623046875,2331520.0
2024-12-02,11031.601089461303,11254.14263906976,10912.885984920422,11196.763671875,2222913.0
2024-12-09,11200.769338645949,11247.16754190359,10915.457004026091,11151.8486328125,1551778.0
2024-12-16,11135.031350566469,11208.140455026723,10736.247917888448,10784.3271484375,1855905.0
2024-12-23,10810.988363687322,11013.79332475576,10610.161987604915,10823.8984375,996098.0
2024-12-30,10823.898375527731,11920.776420879902,10634.992781846568,11806.4638671875,3036037.0
2025-01-06,11801.270191480513,11851.625565997867,11446.114185214983,11506.5595703125,1479131.0
2025-01-13,11345.700817139434,12061.850030501391,11345.206170898986,12006.3994140625,2410390.0
2025-01-20,12016.985075103179,12016.985075103179,11735.036717150224,11839.75390625,1739578.0
2025-01-27,11774.460527563651,13009.196082620825,11684.582726295062,12778.1962890625,3831404.0
2025-02-03,12850.909557268717,13317.064375846721,12783.291801429395,12909.7724609375,2497866.0
2025-02-10,12910.267474271011,12920.160399538652,12449.355699609241,12544.4765625,1494268.0
2025-02-17,12466.668204443587,12746.984818993817,12113.886879078751,12191.4970703125,1649592.0
2025-02-24,12117.200435095236,12415.62090488083,11685.226443594172,11817.939453125,1604880.0
2025-03-03,11758.730997003539,11930.323979340525,11357.078230321438,11539.2568359375,1366704.0
2025-03-10,11475.792830461342,11598.41582724595,11366.72333394769,11390.515625,909813.0
2025-03-17,11390.515840047921,11794.048638897197,11333.680792468367,11607.1708984375,1692110.0
2025-03-24,11653.816765495965,11945.954657223578,11278.033417231607,11398.77734375,2539415.0
2025-03-31,11398.777121486575,11676.570266071294,11169.112478022666,11359.056640625,1633647.0
2025-04-07,10986.685980428167,11553.699341511423,10941.030712966747,11474.8525390625,1718855.0
2025-04-14,11663.758174901131,11812.152044810817,11401.595671394025,11569.775390625,1231233.0
2025-04-21,11569.776263003023,11917.017944774214,11463.921961152548,11572.744140625,2623214.0
2025-04-28,11305.635026828899,12590.726022615629,11168.123365232013,12272.173828125,2588057.0
2025-05-05,12356.263205516581,12533.34656130421,11985.278521603954,12118.8330078125,1751992.0
2025-05-12,12292.948994955992,12945.882065668286,12278.109606985257,12855.8564453125,1856255.0
2025-05-19,12850.909238267135,12906.309616815475,12262.280216191004,12319.6591796875,1418805.0
2025-05-26,12321.63851118889,12404.739084046367,12119.822834249304,12187.0947265625,1280013.0
2025-06-02,12030.786425812596,12400.781831063308,11887.33900933839,12328.5634765625,1615844.0
2025-06-09,12371.102976107273,12607.54388864543,12045.625736671906,12275.1416015625,1687628.0
2025-06-16,12271.183851499589,12751.979994020454,12203.911963245642,12654.0400390625,1869822.0
2025-06-23,12634.254474250638,12717.355043966169,12418.5887099889,12506.6357421875,1542428.0
2025-06-30,12531.367915635996,12682.729665939329,12188.083423117982,12510.5927734375,2174000.0
2025-07-07,12511.582612418855,12549.175728515314,12226.66636410885,12439.3642578125,1107114.0
2025-07-14,12455.192453347694,12491.796275490176,12237.548105473468,12286.0234375,911869.0
2025-07-21,12297.895468683866,12582.81171797845,12187.094705069307,12271.1845703125,1160940.0
2025-07-28,12238.537549868035,12642.168890935545,12136.640422098542,12170.2763671875,1837648.0
2025-08-04,12326.0,12725.0,12225.0,12590.0,1061302.0
2025-08-11,12585.0,12959.0,12482.0,12936.0,1262351.0
2025-08-18,13703.0,14401.0,13664.0,14349.0,4425224.0
2025-08-25,14401.0,14895.0,14280.0,14791.0,2608279.0
2025-09-01,14790.0,15240.0,14630.0,14895.0,2771925.0
2025-09-08,14921.0,15384.0,14850.0,15325.0,2863261.0
2025-09-15,15350.0,16060.0,15249.0,15864.0,2472135.0
2025-09-22,15879.0,16435.0,15779.0,16286.0,2820214.0
2025-09-29,16300.0,16340.0,15736.0,15806.0,1913623.0
2025-10-06,15840.0,16315.0,15708.0,16265.0,1628871.0
2025-10-13,16264.0,16549.0,16121.0,16401.0,1589312.0
2025-10-20,16500.0,16660.0,16200.0,16274.0,1093509.0
2025-10-27,16350.0,16516.0,15949.0,16186.0,1775812.0
2025-11-03,16016.0,16100.0,15260.0,15479.0,2348745.0
2025-11-10,15380.0,15800.0,15380.0,15684.0,1204139.0
2025-11-17,15689.0,16150.0,15618.0,15977.0,1816249.0
2025-11-24,16005.0,16210.0,15842.0,15900.0,1747585.0
2025-12-01,15975.0,16338.0,15851.0,16282.0,1662458.0
2025-12-08,16200.0,16536.0,15925.0,16522.0,1463687.0
2025-12-15,16500.0,16500.0,16221.0,16414.0,1212932.0
2025-12-22,16464.0,16720.0,16414.0,16596.0,958651.0
2025-12-29,16600.0,16999.0,16482.0,16960.0,2181921.0
2026-01-05,17025.0,17370.0,16417.0,16501.0,1450552.0
2026-01-12,16456.0,16726.0,15770.0,15859.0,1543990.0
