Date,open,high,low,close,volume
2023-11-13,201.15416356065623,219.07879199675432,195.67719376073737,208.42359924316406,25554251
2023-11-20,210.11646863326285,211.5603939332328,201.70185480043588,205.1374053955078,16796421
2023-11-27,205.88426130736272,223.55993549457284,201.75164496971945,218.92941284179688,24093970
2023-12-04,226.64698075571678,246.46364777128812,215.643247179878,227.44361877441406,44488255
2023-12-11,229.03691216933197,241.38498309528563,228.4892121664697,230.63021850585938,22309442
2023-12-18,219.07878434576955,234.86242102318423,204.78886665253057,219.57669067382812,27582820
2023-12-25,220.37334473351336,222.06622321681493,207.12903331433859,207.4277801513672,14792437
2024-01-01,207.42777819733516,222.66371479331298,206.63112503772874,217.98338317871094,21306253
2024-01-08,218.78003740187413,218.82983107363444,209.61856400910148,210.11647033691406,17173671
2024-01-15,211.1122785996808,216.68883543310204,206.6311217426121,213.2034912109375,14351080
2024-01-22,214.29888285183836,214.69721703548717,202.79724351156307,205.98385620117188,8685423
2024-01-29,206.63113583435194,227.0452962420831,204.2909699047756,223.55995178222656,26272622
2024-02-05,227.74235435067283,230.03272652824484,204.14159713545538,209.36961364746094,21031732
2024-02-12,212.00851078845005,224.55575647428395,205.73490314042854,219.72605895996094,19361432
2024-02-19,221.07040961343782,263.8903538178424,218.63067164542173,261.3510437011719,65462967
2024-02-26,266.8777777477934,275.0434532527086,243.47618156468465,259.0108642578125,40162860
2024-03-04,260.30542742320756,265.5832528397761,245.46782462906415,249.15232849121094,15085696
2024-03-11,250.6460511744388,256.7204994699044,210.21606505472644,230.72979736328125,32194929
2024-03-18,231.97454813528395,248.85356910318956,230.77957602333302,238.04901123046875,23310504
2024-03-25,241.43476612760824,254.2309643432879,237.2523561721567,244.3226318359375,20730997
2024-04-01,244.82055145172458,255.92385666486868,241.33520710025752,249.7000274658203,25510086
2024-04-08,251.9405918789567,253.78285129674092,237.05319630690636,240.04063415527344,16381348
2024-04-15,233.06995051863464,243.27703003867936,229.5846062922779,238.19837951660156,11795510
2024-04-22,240.9866700427367,253.33474127275335,240.23981052814145,251.4427032470703,16008412
2024-04-29,253.38452771872576,262.8945416389628,243.82473532151886,257.4175720214844,24453679
2024-05-06,258.66235070460544,258.9113038814145,239.4929560903084,244.42222595214844,15777020
2024-05-13,244.42222968131446,276.8359368353704,241.58417253932848,274.3464050292969,29024801
2024-05-20,273.8484851508087,284.25473974245585,267.72424328812156,274.147216796875,18095567
2024-05-27,275.8401218460586,297.99695473802535,275.8401218460586,281.8647766113281,27560301
2024-06-03,298.64420688382137,298.6940157500666,248.95316185543467,285.3003234863281,31513384
2024-06-10,287.29195565157823,307.50694072175213,277.43341628430034,299.1421203613281,27127878
2024-06-17,302.27893910488046,316.6186665896859,299.73962882391714,308.60235595703125,36480146
2024-06-24,307.7061122788556,334.59305412846436,303.7228616344691,327.0248718261719,24120893
2024-07-01,329.01650288389044,359.43859844459473,328.6181838904663,355.1565856933594,24530326
2024-07-08,355.45536974058774,355.45536974058774,331.60564245887457,337.7796936035156,9896383
2024-07-15,339.572098524697,343.15702998297417,311.8885202437018,314.3780517578125,10180189
2024-07-22,319.58135825867004,353.5942373934659,307.26290694702755,342.8717041015625,19195117
2024-07-29,346.1133850249989,348.40749615047605,322.4739283964416,325.0672912597656,7422291
2024-08-05,312.20025068457056,324.96753310541493,309.2079160134724,317.2373352050781,8101017
2024-08-12,313.19770845690147,321.0276572562447,308.26034387067256,312.7987365722656,3845885
2024-08-19,316.14018724338854,317.18749225896806,309.7066551773886,310.155517578125,4681956
2024-08-26,313.0979569718961,335.59035837359664,307.86137109720977,323.7706298828125,6869064
2024-09-02,323.77064430093884,325.11720110231505,301.4777430680365,306.2156066894531,9387723
2024-09-09,306.3652090260686,337.13639169307646,302.47517982522317,331.0519714355469,25066460
2024-09-16,333.146604579179,343.918997581347,320.7782936108667,335.54046630859375,18368401
2024-09-23,338.53279270182867,354.09293921732757,335.1414861324565,351.798828125,18566902
2024-09-30,351.9982978466753,351.9982978466753,323.17214642904236,330.1044006347656,8051134
2024-10-07,331.2514517709062,333.2463415371392,307.46238522065755,320.4291687011719,11076733
2024-10-14,322.3243320642033,330.15428107180287,314.44452298454945,319.03277587890625,10426004
2024-10-21,321.1772663046753,321.4266275362783,275.2947996897217,280.38177490234375,11977683
2024-10-28,281.8280537657772,322.573685384454,276.54160779442145,319.23223876953125,22051248
2024-11-04,318.28468710556626,320.62868880737443,302.1759573788992,303.72198486328125,7181279
2024-11-11,303.2232698943678,311.1529695559341,288.06209422380755,289.8575134277344,5269146
2024-11-18,291.7526401287542,311.2028161373378,285.86772116792395,303.672119140625,7948898
2024-11-25,308.9087184479367,314.6938870805486,302.22582499336363,310.75396728515625,5798755
2024-12-02,309.6068959484621,332.99699141281235,309.6068959484621,326.4138488769531,10784653
2024-12-09,326.4138431985832,337.18623593196963,316.6388953641993,321.2770080566406,11190124
2024-12-16,322.1747048731835,323.521261585187,304.17083648258205,307.9112548828125,5953720
2024-12-23,314.1951536763194,326.11463279321487,306.2155942178732,322.1747131347656,9425643
2024-12-30,323.4713829229918,333.59547344875193,309.20793241023233,329.7054138183594,8946722
2025-01-06,331.50081241787285,331.50081241787285,302.32554963721657,308.1107177734375,8517497
2025-01-13,303.12350751384844,303.2232580945634,285.2692493915958,296.9892272949219,6073571
2025-01-20,298.53526496206024,299.0339874430791,271.3548897465312,272.7014465332031,4929602
2025-01-27,262.37786777202746,283.7232129025895,250.55815488382748,266.1182861328125,11985023
2025-02-03,264.2231530051271,267.81396080212653,253.3510094738925,258.13873291015625,6057452
2025-02-10,257.93926691878954,260.43287926247547,223.57727664695642,227.91616821289062,10767383
2025-02-17,226.419992980839,261.43031516403465,217.64247479048498,258.637451171875,19810932
2025-02-24,251.80496424143556,260.83184371214503,248.06454583256158,254.09909057617188,11250389
2025-03-03,254.5978256309897,274.29736355934244,240.5338456296625,269.21038818359375,13507624
2025-03-10,269.65925518919386,272.8012007738048,257.24105306953516,263.62469482421875,7604672
2025-03-17,264.3229073067553,314.09540338716323,261.5799337403645,312.0007629394531,19519875
2025-03-24,312.20026622245996,326.96243915873475,302.02631565853824,318.9828796386719,15790676
2025-03-31,315.6913071025524,326.014867782926,303.42274715402874,307.8613586425781,5566564
2025-04-07,277.09018465274244,299.133723317739,277.09018465274244,295.34344482421875,8139878
2025-04-14,300.6797849357089,307.41253818211493,298.13628211219344,302.8741455078125,4846512
2025-04-21,304.86902389742346,313.5966666665115,291.00454604359265,302.7743835449219,12011905
2025-04-28,302.22581154441144,305.31789689235745,288.36133320834756,289.20916748046875,8789516
2025-05-05,292.0518757486456,295.54293315211453,278.53650854820063,283.17462158203125,10849049
2025-05-12,292.2513519842937,300.92913467980475,286.76540510404243,287.51348876953125,58022928
2025-05-19,290.0071188403915,293.84728798088497,281.0301143019099,286.86517333984375,11177164
2025-05-26,288.21173322346397,294.0467618848574,283.6733403939748,290.10687255859375,7810733
2025-06-02,291.25391821489904,311.4521779541172,285.46874982345815,302.8741455078125,17281353
2025-06-09,308.1606072842299,317.98541498245163,293.0492930283823,301.6772155761719,15211352
2025-06-16,302.2258257189606,312.1504153400291,294.6452378638314,300.5800476074219,8578960
2025-06-23,297.2385998556089,319.8806127587069,297.08898919863606,315.8409423828125,15815946
2025-06-30,317.3370854013193,317.9854184913589,302.8242744397457,304.9189147949219,7043429
2025-07-07,305.95001220703125,323.3500061035156,301.0,317.04998779296875,11261629
2025-07-14,320.0,323.79998779296875,305.0,307.95001220703125,9957604
2025-07-21,308.0,328.5,306.20001220703125,314.45001220703125,15082233
2025-07-28,314.95001220703125,315.25,301.29998779296875,304.04998779296875,4216288
2025-08-04,304.29998779296875,308.8999938964844,296.04998779296875,297.20001220703125,4042962
2025-08-11,297.1000061035156,304.0,295.1000061035156,302.8500061035156,2358764
2025-08-18,307.8500061035156,314.5,304.5,305.20001220703125,4455545
2025-08-25,307.20001220703125,308.20001220703125,294.1499938964844,296.0,3814029
2025-09-01,300.0,309.8500061035156,296.5,300.1000061035156,3404853
2025-09-08,300.6000061035156,319.8999938964844,299.3999938964844,315.25,7873570
2025-09-15,314.5,339.8999938964844,313.75,335.79998779296875,22870123
2025-09-22,335.79998779296875,349.0,321.25,322.6499938964844,11338435
2025-09-29,323.8999938964844,326.45001220703125,311.6000061035156,315.75,4003181
2025-10-06,315.0,315.0,305.6000061035156,307.0,4632827
2025-10-13,306.95001220703125,316.0,295.1000061035156,297.20001220703125,8318986
2025-10-20,297.0,302.20001220703125,291.70001220703125,293.6499938964844,6531118
2025-10-27,295.6000061035156,298.70001220703125,289.0,289.8500061035156,5650435
2025-11-03,290.1000061035156,292.79998779296875,279.29998779296875,280.20001220703125,4811232
2025-11-10,280.54998779296875,286.3500061035156,277.5,280.8999938964844,5081771
2025-11-17,281.0,286.8999938964844,269.3500061035156,269.8999938964844,7911927
2025-11-24,269.95001220703125,275.5,264.6000061035156,270.3500061035156,5088331
2025-12-01,273.70001220703125,275.70001220703125,266.3500061035156,269.25,5053245
2025-12-08,269.0,276.25,258.1000061035156,274.25,4703783
2025-12-15,275.29998779296875,277.79998779296875,267.0,277.1000061035156,4135418
2025-12-22,279.0,290.0,278.0,284.29998779296875,4308268
2025-12-29,284.29998779296875,287.79998779296875,277.04998779296875,285.3500061035156,3567747
2026-01-05,286.75,287.20001220703125,265.3500061035156,268.6499938964844,4570717
2026-01-12,266.3999938964844,271.70001220703125,257.0,257.70001220703125,6075195
2026-01-19,265.0,279.75,255.39999389648438,256.3500061035156,16798235
2026-01-26,260.0,267.70001220703125,256.8999938964844,258.6499938964844,6005676
2026-02-02,258.6499938964844,269.79998779296875,251.14999389648438,259.75,8026365
2026-02-09,261.79998779296875,270.8500061035156,257.04998779296875,257.45001220703125,5522245
2026-02-16,257.45001220703125,264.29998779296875,252.0,253.0,4829110
2026-02-23,254.8000030517578,261.20001220703125,252.5,254.8000030517578,6614500
2026-03-02,245.0,253.89999389648438,244.14999389648438,251.6999969482422,1266917
