Date,open,high,low,close,volume
2023-11-13,294.63440093994143,309.3661209869385,294.63440093994143,299.6282043457031,8500
2023-11-20,292.5869589361086,299.6282096714855,270.4144592285156,270.4144592285156,13500
2023-11-27,270.4144233824715,283.14862060546875,269.6653529575893,283.14862060546875,16500
2023-12-04,283.14864623851116,297.2811034380623,282.1498855815852,287.7928771972656,20000
2023-12-11,274.65919219886166,301.6257310692954,270.4144592285156,270.4144592285156,53000
2023-12-18,270.4144500732422,298.6294388620477,270.4144500732422,284.64678955078125,30500
2023-12-25,284.64679157032685,284.64679157032685,271.66290283203125,271.66290283203125,2000
2024-01-01,271.66289199802287,284.5468980593309,258.0797413021706,284.14739990234375,14000
2024-01-08,269.7153117715214,269.7153117715214,249.79005432128906,249.79005432128906,3500
2024-01-15,249.79004591732718,249.79004591732718,249.1907834283618,249.34059143066406,1500
2024-01-22,249.34059271191364,249.34059271191364,236.75621753787902,248.59152221679688,1000
2024-01-29,262.6740396557082,279.6030441372081,258.07973476729995,275.6080017089844,10000
2024-02-05,275.6080076576385,275.6080076576385,272.6616516113281,272.6616516113281,1000
2024-02-12,259.0285904960255,259.0285904960255,252.2370147705078,252.2370147705078,2000
2024-02-19,252.2370055518788,264.8213806152344,252.2370055518788,264.8213806152344,1000
2024-02-26,264.82139252402345,264.82139252402345,239.00343766898277,241.70008850097656,1500
2024-03-04,241.70007034295583,253.7850799560547,241.70007034295583,253.7850799560547,1500
2024-03-11,249.54035390182239,250.68892255062502,238.15447337511816,240.2518768310547,9000
2024-03-18,250.68893432617188,250.68893432617188,250.68893432617188,250.68893432617188,500
2024-03-25,250.68893432617188,250.68893432617188,250.68893432617188,250.68893432617188,0
2024-04-01,250.68893432617188,250.68893432617188,239.7025666863795,250.68893432617188,5500
2024-04-08,250.68893432617188,250.68893432617188,244.6963701590124,250.68893432617188,7000
2024-04-15,250.6889294059909,250.6889294059909,239.70256198182398,244.6963653564453,1000
2024-04-22,244.69634819030762,247.69263000488283,239.70254516601562,239.70254516601562,11500
2024-04-29,229.7149429398588,246.44418334960938,229.7149429398588,246.44418334960938,63000
2024-05-06,246.44418801373317,259.67776649876646,239.70255369116904,246.69387817382812,6000
2024-05-13,246.69388247029875,246.69388247029875,229.21557095924518,241.20069885253906,4000
2024-05-20,241.20069885253906,241.20069885253906,241.20069885253906,241.20069885253906,0
2024-05-27,249.19077471923828,252.68643688964843,239.702548828125,249.69015502929688,8500
2024-06-03,260.67653269666306,260.67653269666306,224.7211488764337,234.70875549316406,105000
2024-06-10,224.72114728844684,229.71495056152344,224.72114728844684,229.71495056152344,3000
2024-06-17,229.71495056152344,229.71495056152344,228.7161899069081,229.71495056152344,1500
2024-06-24,229.71496156204577,229.71496156204577,214.73355102539062,214.73355102539062,36500
2024-07-01,215.73231061101194,237.00591651090696,215.73231061101194,235.158203125,18000
2024-07-08,227.71742248535156,227.71742248535156,227.71742248535156,227.71742248535156,2000
2024-07-15,230.71371712715276,230.71371712715276,221.02574157714844,221.02574157714844,1000
2024-07-22,217.72983313272167,225.47022857666016,212.73602962050327,214.73355102539062,10500
2024-07-29,225.47020831176388,227.56761169433594,216.7310529508428,227.56761169433594,3000
2024-08-05,226.71867945471476,238.65386680094093,214.73355102539062,214.73355102539062,2500
2024-08-12,224.6712189192318,225.4702305361063,214.83343505859375,214.83343505859375,3000
2024-08-19,224.82102779055845,225.71990627712674,224.7211456298828,224.7211456298828,4500
2024-08-26,224.7211456298828,224.7211456298828,224.7211456298828,224.7211456298828,1000
2024-09-02,234.15942990178624,259.0785049177755,233.80987282036685,249.19078063964844,17500
2024-09-09,254.8741891189091,317.29338998845054,254.8741891189091,299.35223388671875,71500
2024-09-16,309.8470511894108,332.7857402446031,299.8020218921819,322.84063720703125,39000
2024-09-23,322.8406196331156,322.8406196331156,279.1122075311069,289.8569030761719,11500
2024-09-30,303.35024036934703,313.7950961020177,298.1028309395643,307.3482666015625,49500
2024-10-07,292.40563260910966,314.7946040073538,289.8569030761719,289.8569030761719,16000
2024-10-14,303.8500189558059,303.8500189558059,283.95984289440065,288.357666015625,5500
2024-10-21,280.86134291481477,294.9043978595477,280.86134291481477,284.9093322753906,7500
2024-10-28,272.3655487234003,296.8034973144531,259.92167934218526,296.8034973144531,10000
2024-11-04,296.8034959296896,296.8034959296896,279.8618469238281,279.8618469238281,10000
2024-11-11,304.84949689361764,304.84949689361764,283.1102294921875,283.1102294921875,5000
2024-11-18,270.01670105708433,297.8529658817745,269.8667811680507,285.85888671875,16000
2024-11-25,276.8633371988932,284.85939025878906,276.8633371988932,281.8608703613281,16000
2024-12-02,281.8608703613281,281.8608703613281,281.8608703613281,281.8608703613281,500
2024-12-09,274.8643029005008,274.8643029005008,261.8707176724771,265.8687438964844,12000
2024-12-16,265.86873871425416,265.86873871425416,264.8692321777344,264.8692321777344,8000
2024-12-23,264.8692421791478,264.8692421791478,252.32543162192107,253.17501831054688,9000
2024-12-30,253.1750286764104,253.1750286764104,243.32988241634175,249.82667541503906,3000
2025-01-06,239.88158203125,249.87664794921875,239.03199532771853,249.87664794921875,3500
2025-01-13,249.87664794921875,250.2764444854334,238.3823221435547,249.87664794921875,3500
2025-01-20,249.87664785770133,249.87664785770133,229.88651602908521,241.53076171875,3000
2025-01-27,249.87664794921875,253.57481928861512,236.88306225585936,249.87664794921875,3500
2025-02-03,249.87664794921875,249.87664794921875,249.87664794921875,249.87664794921875,500
2025-02-10,237.88256816630687,250.92613220214844,237.88256816630687,250.92613220214844,3500
2025-02-17,263.469937664835,263.469937664835,236.93303521005728,239.88157653808594,17500
2025-02-24,239.88157653808594,239.88157653808594,239.88157653808594,239.88157653808594,0
2025-03-03,237.88257110533294,244.37936401367188,219.89145228224055,244.37936401367188,12500
2025-03-10,232.38527960526315,237.3828125,232.1853813397257,237.3828125,2000
2025-03-17,229.886520249503,229.886520249503,223.8894805908203,223.8894805908203,62000
2025-03-24,217.89243552092165,239.8815803900055,215.89342235100494,229.93649291992188,91500
2025-03-31,229.9364882526174,229.9364882526174,224.88897705078125,224.88897705078125,1000
2025-04-07,224.8889873979429,232.88504028320312,213.89441468071016,232.88504028320312,10000
2025-04-14,232.88504028320312,232.88504028320312,232.88504028320312,232.88504028320312,3000
2025-04-21,230.98598128479094,232.8850377236643,210.89589253087198,232.38528442382812,15000
2025-04-28,243.77965637252797,243.77965637252797,229.88652057727512,238.882080078125,10500
2025-05-05,238.88208020268655,253.8746793785874,238.88208020268655,244.87911987304688,14000
2025-05-12,249.8766478256658,262.3704802169491,245.87862146045515,246.8781280517578,18500
2025-05-19,246.87813572665567,252.87517546090643,235.9835196432711,251.37591552734375,12000
2025-05-26,249.87666182619014,297.8529808968187,249.87666182619014,274.2646179199219,49000
2025-06-02,287.4081124211878,348.9777254656227,286.8583959887682,348.4280090332031,106000
2025-06-09,349.7273442674508,362.820886492048,335.834208984375,349.8273010253906,92500
2025-06-16,350.22711619920864,414.5953369140625,341.8312666281445,414.5953369140625,358588
2025-06-23,419.7927720725461,434.73540794613666,385.0099545875434,393.30584716796875,142705
2025-06-30,406.7991766559122,406.7991766559122,364.8199004408058,372.51611328125,59344
2025-07-07,372.516104901018,399.8026216259837,371.81643811216486,392.1564025878906,57102
2025-07-14,397.50377051036764,404.80015618629807,387.80854469205843,398.4033203125,74040
2025-07-21,400.60221703980807,404.90011354924275,383.81051903311703,399.7026672363281,90959
2025-07-28,399.60271410618935,399.7526644935631,368.8179239803797,376.7140197753906,63088
2025-08-04,384.81003269195094,384.81003269195094,357.82335507459334,371.46661376953125,62084
2025-08-11,371.46661396528543,393.30583881578946,353.8253289473684,379.8125,57452
2025-08-18,384.6101385510625,413.7957443122595,370.81695927499584,409.8976745605469,149145
2025-08-25,414.79522908077536,472.8665672525879,411.7967093524806,450.7774658203125,82083
2025-09-01,450.7774788124058,454.775505232028,441.7819193682558,442.5815124511719,34806
2025-09-08,449.77796336850594,457.5241394042969,434.78536458955574,457.5241394042969,76367
2025-09-15,457.77400897149346,470.76759437898124,449.7779564130394,470.3677978515625,35440
2025-09-22,468.3500061035156,470.6000061035156,457.0,461.0,52279
2025-09-29,467.0,469.8999938964844,459.95001220703125,469.29998779296875,76087
2025-10-06,469.29998779296875,492.0,452.0,464.8500061035156,129194
2025-10-13,465.0,487.0,458.0,484.20001220703125,67726
2025-10-20,488.95001220703125,508.0,484.0,498.54998779296875,189775
2025-10-27,498.95001220703125,502.8999938964844,488.04998779296875,498.45001220703125,206269
2025-11-03,499.8999938964844,502.79998779296875,487.0,494.6499938964844,207223
2025-11-10,499.0,501.8500061035156,475.25,476.8500061035156,267277
2025-11-17,484.95001220703125,484.95001220703125,414.54998779296875,464.25,232394
2025-11-24,474.8999938964844,484.0,445.0,479.8999938964844,250040
2025-12-01,480.1499938964844,488.0,455.0,460.45001220703125,147679
2025-12-08,437.2779541015625,460.49749755859375,408.3603210449219,446.06243896484375,124246
2025-12-15,451.095703125,467.90496826171875,418.25,422.8500061035156,92115
2025-12-22,421.1000061035156,432.95001220703125,355.04998779296875,357.3500061035156,90437
2025-12-29,359.0,363.45001220703125,338.70001220703125,351.25,89987
2026-01-05,351.25,399.0,345.0,360.1499938964844,112999
2026-01-12,361.70001220703125,379.70001220703125,318.04998779296875,323.45001220703125,135574
2026-01-19,322.0,346.70001220703125,305.04998779296875,322.04998779296875,63245
2026-01-26,322.04998779296875,346.75,305.6000061035156,336.1499938964844,63000
2026-02-02,349.0,349.75,316.0,325.6499938964844,47775
2026-02-09,330.1499938964844,379.8999938964844,315.0,320.6000061035156,180305
2026-02-16,321.0,347.6499938964844,321.0,329.6000061035156,68068
2026-02-23,332.75,336.6499938964844,301.75,313.25,61605
2026-03-02,313.0,322.20001220703125,308.8500061035156,315.1499938964844,12224
