Date,open,high,low,close,volume
2025-11-03,134.50999450683594,134.50999450683594,132.14999389648438,134.02999877929688,11309.0
2025-11-04,134.0,136.88999938964844,133.1300048828125,135.3000030517578,21212.0
2025-11-06,138.0,141.0,130.61000061035156,131.66000366210938,60949.0
2025-11-07,131.0,135.89999389648438,130.07000732421875,134.33999633789062,6187.0
2025-11-10,132.25,135.3800048828125,131.1999969482422,132.39999389648438,7257.0
2025-11-11,133.99000549316406,133.99000549316406,128.5,130.0,15901.0
2025-11-12,129.0,132.89999389648438,126.55000305175781,127.41000366210938,70226.0
2025-11-13,129.10000610351562,134.07000732421875,128.52000427246094,131.5800018310547,15103.0
2025-11-14,129.60000610351562,136.88999938964844,129.60000610351562,131.64999389648438,35382.0
2025-11-17,132.0,133.27999877929688,130.5,132.4499969482422,15297.0
2025-11-18,130.72000122070312,139.38999938964844,130.72000122070312,134.2899932861328,28286.0
2025-11-19,132.02000427246094,134.10000610351562,130.25,131.00999450683594,12762.0
2025-11-20,132.6999969482422,132.6999969482422,129.52000427246094,130.80999755859375,6753.0
2025-11-21,130.89999389648438,133.66000366210938,129.10000610351562,130.6199951171875,8409.0
2025-11-24,128.10000610351562,132.3800048828125,127.0,127.94000244140625,13455.0
2025-11-25,127.94000244140625,128.99000549316406,127.05999755859375,128.19000244140625,6227.0
2025-11-26,127.62999725341797,129.38999938964844,125.25,127.0999984741211,12957.0
2025-11-27,126.0199966430664,127.12000274658203,123.5,124.4800033569336,36486.0
2025-11-28,124.01000213623047,125.0,122.5,122.7699966430664,9914.0
2025-12-01,121.80000305175781,124.29000091552734,119.6500015258789,121.1500015258789,13620.0
2025-12-02,121.0,121.19000244140625,117.0199966430664,119.05000305175781,20787.0
2025-12-03,120.05999755859375,121.0,119.01000213623047,119.77999877929688,11928.0
2025-12-04,121.0,121.5999984741211,118.05000305175781,118.37000274658203,12735.0
2025-12-05,119.88999938964844,120.0,116.0999984741211,117.95999908447266,17918.0
2025-12-08,119.0,119.05999755859375,115.11000061035156,116.02999877929688,17105.0
2025-12-09,116.04000091552734,119.0,114.0,117.88999938964844,41787.0
2025-12-10,117.0,119.69000244140625,116.01000213623047,117.66999816894531,7671.0
2025-12-11,117.9800033569336,126.08999633789062,113.19999694824219,114.63999938964844,111813.0
2025-12-12,114.0,115.98999786376953,114.0,114.94000244140625,16454.0
2025-12-15,116.0,118.48999786376953,113.05000305175781,114.16999816894531,21645.0
2025-12-16,115.5,118.05000305175781,113.73999786376953,114.0199966430664,18091.0
2025-12-17,115.48999786376953,115.51000213623047,110.97000122070312,111.6500015258789,10765.0
2025-12-18,112.31999969482422,121.08000183105469,111.61000061035156,118.30999755859375,27831.0
2025-12-19,118.94999694824219,118.94999694824219,110.8499984741211,112.41000366210938,34756.0
2025-12-22,112.3499984741211,115.37999725341797,112.06999969482422,113.94999694824219,20093.0
2025-12-23,114.9000015258789,118.0,111.4800033569336,111.91000366210938,51189.0
2025-12-24,112.0,114.51000213623047,109.94999694824219,111.62999725341797,76790.0
2025-12-26,113.0999984741211,119.98999786376953,110.4000015258789,112.41000366210938,107072.0
2025-12-29,112.29000091552734,115.43000030517578,111.75,114.58000183105469,50866.0
2025-12-30,115.75,115.75,111.95999908447266,112.33999633789062,32884.0
2025-12-31,112.91000366210938,116.94000244140625,112.91000366210938,116.29000091552734,24786.0
2026-01-01,117.69999694824219,117.69999694824219,111.2699966430664,112.44000244140625,34064.0
2026-01-02,112.0999984741211,115.29000091552734,112.0,114.05000305175781,40770.0
2026-01-05,115.0,122.0,112.8499984741211,121.27999877929688,85080.0
2026-01-06,121.63999938964844,123.98999786376953,118.43000030517578,120.44999694824219,29679.0
2026-01-07,120.0,121.5,118.0999984741211,120.12000274658203,12591.0
2026-01-08,119.0,122.80000305175781,119.0,119.70999908447266,29664.0
2026-01-09,118.0999984741211,120.75,116.0999984741211,118.62999725341797,15881.0
2026-01-12,116.5999984741211,119.0,115.37999725341797,116.87999725341797,8780.0
2026-01-13,116.30999755859375,118.9800033569336,116.30999755859375,118.01000213623047,11489.0
2026-01-14,117.05999755859375,121.9000015258789,116.61000061035156,120.27999877929688,32850.0
2026-01-16,119.0999984741211,120.16999816894531,117.0,117.61000061035156,12616.0
2026-01-19,115.1500015258789,118.98999786376953,114.11000061035156,116.31999969482422,15756.0
2026-01-20,116.05000305175781,116.97000122070312,111.12999725341797,112.48999786376953,23859.0
