Date,open,high,low,close,volume
2025-11-03,238.77198203710853,246.76434963667703,236.94372611939946,243.447509765625,180325.0
2025-11-04,243.31764675567186,245.9151571067217,239.0916866106719,240.11070251464844,100858.0
2025-11-06,240.3704702728201,242.6982340047291,234.47608981026576,235.4351806640625,157499.0
2025-11-07,229.83053268026111,236.57409310196095,228.88144204012755,231.64878845214844,165840.0
2025-11-10,231.8286171554896,233.91661954506574,229.32100204943927,232.00843811035156,143315.0
2025-11-11,232.72776000661514,232.72776000661514,229.81054754907194,231.8086395263672,64546.0
2025-11-12,232.52795409074824,239.0117680514922,231.77866959851167,238.152587890625,93744.0
2025-11-13,238.77198269929931,242.86807720313053,234.77579888843238,240.1406707763672,169645.0
2025-11-14,227.78248311106333,240.85000633990057,224.91522603075808,230.55982971191406,462755.0
2025-11-17,230.55983255080395,235.77485384262428,227.98229206508097,233.3271942138672,314390.0
2025-11-18,233.32718875691157,234.67589166648855,228.13215277479264,228.75155639648438,88205.0
2025-11-19,229.68066502303122,230.77962170024898,224.78534581193082,226.93328857421875,144136.0
2025-11-20,228.68162137053253,228.82148719958172,224.83530344956338,228.10218811035156,125789.0
2025-11-21,228.10217535259707,228.17210064109472,219.84006119610584,224.76535034179688,306935.0
2025-11-24,224.78534496314813,225.57458457800118,217.7920231198502,218.99087524414062,280642.0
2025-11-25,219.74015042235845,225.78438137982386,218.33149199495733,224.5255889892578,367365.0
2025-11-26,224.5255933399256,226.03414724355036,220.29961797583485,220.839111328125,112708.0
2025-11-27,219.7901176840572,223.58649549290095,219.7901176840572,221.03892517089844,105420.0
2025-11-28,221.0389162611312,223.27678467526889,219.43045167314534,222.7073211669922,76467.0
2025-12-01,224.65545701017487,228.38190936478904,223.09694777341343,225.8543243408203,142023.0
2025-12-02,225.43471452917262,226.56364134088915,222.0679345258176,223.39666748046875,131845.0
2025-12-03,224.73539235201943,254.6568166970647,224.42569053426496,243.9370574951172,44505023.0
2025-12-04,248.25293137415818,260.7509906085046,241.7691177289583,252.6487274169922,20201986.0
2025-12-05,249.7515062350794,251.15016448814487,239.88092722443238,242.9080352783203,3729885.0
2025-12-08,241.70917781057685,241.70917781057685,230.87952345056354,233.8267059326172,1289017.0
2025-12-09,231.45895637515915,239.1116519445296,228.5916994016334,233.0274658203125,995515.0
2025-12-10,234.8956884272671,259.702017446935,234.0265232936158,255.90562438964844,11970466.0
2025-12-11,254.7467440977499,257.5540456641901,246.3147934494609,254.5968780517578,2377275.0
2025-12-12,251.7695734610466,254.247218482342,250.27100448194474,252.4689178466797,526032.0
2025-12-15,252.25910106488524,252.35901175705894,248.96224639816128,250.14112854003906,352937.0
2025-12-16,251.05025759594022,251.05025759594022,241.1197533603221,242.5283966064453,399906.0
2025-12-17,243.73725128483503,243.79719160512963,236.88379518689945,238.07266235351562,327279.0
2025-12-18,240.77008314220737,241.7791141023072,235.2753302074267,237.1135711669922,345242.0
2025-12-19,237.75295417276422,239.2415381465995,235.12547365431269,236.8837890625,187626.0
2025-12-22,238.17254874464962,241.71916492139152,236.93374152107307,239.34144592285156,173566.0
2025-12-23,244.16682343868237,248.7524559227105,239.7710273679623,241.7691192626953,477192.0
2025-12-24,244.62639566165427,248.50269888499062,235.91471362510833,237.92279052734375,452523.0
2025-12-26,238.1725563191878,238.4722731630219,232.79769929515302,233.75677490234375,184636.0
2025-12-29,229.8804828644274,232.22823173788763,226.33386663643327,227.79246520996094,321567.0
2025-12-30,227.2729719149573,227.56268853715315,223.37668350750386,226.7534637451172,391417.0
2025-12-31,226.68352697623513,227.5726772894971,225.1849580048341,226.6136016845703,146895.0
2026-01-01,227.57267157315258,228.8814345804564,225.3148332008793,226.70350646972656,198193.0
2026-01-02,227.03320112657943,228.78153160830226,225.06507930761572,226.7434844970703,446485.0
